Time(s),Total cars injected, Total cars arrived,Current cars in system,Exiting people,Total Sumo cars injected,Total Sumo cars arrived,Goal_highway people arrived,Goal_highway cars arrived,Goal_highway flow [veh./h]
4088,913,879,34,2254,0,0,2254,879,775.6564
4089,913,879,34,2254,0,0,2254,879,775.6564
4090,913,879,34,2254,0,0,2254,879,775.6564
4091,913,879,34,2254,0,0,2254,879,775.6564
4092,913,879,34,2254,0,0,2254,879,775.6564
4093,913,879,34,2254,0,0,2254,879,775.6564
4094,913,879,34,2254,0,0,2254,879,775.6564
4095,913,879,34,2254,0,0,2254,879,775.6564
4096,913,879,34,2254,0,0,2254,879,775.6564
4097,913,879,34,2254,0,0,2254,879,775.6564
4098,913,879,34,2254,0,0,2254,879,775.6564
4099,913,879,34,2254,0,0,2254,879,775.6564
4100,913,879,34,2254,0,0,2254,879,775.6564
4101,913,879,34,2254,0,0,2254,879,775.6564
4102,913,879,34,2254,0,0,2254,879,775.6564
4103,913,879,34,2254,0,0,2254,879,775.6564
4104,913,879,34,2254,0,0,2254,879,775.6564
4105,913,879,34,2254,0,0,2254,879,775.6564
4106,913,879,34,2254,0,0,2254,879,775.6564
4107,913,879,34,2254,0,0,2254,879,775.6564
4108,913,879,34,2254,0,0,2254,879,775.6564
4109,913,879,34,2254,0,0,2254,879,775.6564
4110,913,879,34,2254,0,0,2254,879,775.6564
4111,913,880,33,2256,0,0,2256,880,769.7397
4112,913,880,33,2256,0,0,2256,880,769.7397
4113,913,880,33,2256,0,0,2256,880,769.7397
4114,913,880,33,2256,0,0,2256,880,769.7397
4115,913,880,33,2256,0,0,2256,880,769.7397
4116,913,880,33,2256,0,0,2256,880,769.7397
4117,913,880,33,2256,0,0,2256,880,769.7397
4118,913,880,33,2256,0,0,2256,880,769.7397
4119,913,880,33,2256,0,0,2256,880,769.7397
4120,913,880,33,2256,0,0,2256,880,769.7397
4121,913,880,33,2256,0,0,2256,880,769.7397
4122,913,880,33,2256,0,0,2256,880,769.7397
4123,913,880,33,2256,0,0,2256,880,769.7397
4124,913,880,33,2256,0,0,2256,880,769.7397
4125,913,880,33,2256,0,0,2256,880,769.7397
4126,913,880,33,2256,0,0,2256,880,769.7397
4127,913,880,33,2256,0,0,2256,880,769.7397
4128,913,880,33,2256,0,0,2256,880,769.7397
4129,913,880,33,2256,0,0,2256,880,769.7397
4130,913,880,33,2256,0,0,2256,880,769.7397
4131,913,880,33,2256,0,0,2256,880,769.7397
4132,913,880,33,2256,0,0,2256,880,769.7397
4133,913,880,33,2256,0,0,2256,880,769.7397
4134,913,880,33,2256,0,0,2256,880,769.7397
4135,913,880,33,2256,0,0,2256,880,769.7397
4136,913,880,33,2256,0,0,2256,880,769.7397
4137,913,880,33,2256,0,0,2256,880,769.7397
4138,913,880,33,2256,0,0,2256,880,769.7397
4139,913,880,33,2256,0,0,2256,880,769.7397
4140,913,880,33,2256,0,0,2256,880,769.7397
4141,914,880,34,2256,0,0,2256,880,769.7397
4142,914,880,34,2256,0,0,2256,880,769.7397
4143,914,880,34,2256,0,0,2256,880,769.7397
4144,914,880,34,2256,0,0,2256,880,769.7397
4145,914,880,34,2256,0,0,2256,880,769.7397
4146,914,880,34,2256,0,0,2256,880,769.7397
4147,914,882,32,2263,0,0,2263,882,764.7938
4148,914,882,32,2263,0,0,2263,882,764.7938
4149,914,882,32,2263,0,0,2263,882,764.7938
4150,914,882,32,2263,0,0,2263,882,764.7938
4151,914,883,31,2267,0,0,2267,883,764.9241
4152,914,885,29,2269,0,0,2269,885,766.474
4153,914,885,29,2269,0,0,2269,885,766.474
4154,914,885,29,2269,0,0,2269,885,766.474
4155,914,885,29,2269,0,0,2269,885,766.474
4156,914,885,29,2269,0,0,2269,885,766.474
4157,914,885,29,2269,0,0,2269,885,766.474
4158,914,885,29,2269,0,0,2269,885,766.474
4159,914,885,29,2269,0,0,2269,885,766.474
4160,914,885,29,2269,0,0,2269,885,766.474
4161,914,885,29,2269,0,0,2269,885,766.474
4162,914,885,29,2269,0,0,2269,885,766.474
4163,914,885,29,2269,0,0,2269,885,766.474
4164,914,885,29,2269,0,0,2269,885,766.474
4165,914,885,29,2269,0,0,2269,885,766.474
4166,914,885,29,2269,0,0,2269,885,766.474
4167,914,885,29,2269,0,0,2269,885,766.474
4168,914,885,29,2269,0,0,2269,885,766.474
4169,914,885,29,2269,0,0,2269,885,766.474
4170,914,885,29,2269,0,0,2269,885,766.474
4171,914,885,29,2269,0,0,2269,885,766.474
4172,914,885,29,2269,0,0,2269,885,766.474
4173,914,885,29,2269,0,0,2269,885,766.474
4174,914,885,29,2269,0,0,2269,885,766.474
4175,915,885,30,2269,0,0,2269,885,766.474
4176,915,885,30,2269,0,0,2269,885,766.474
4177,915,885,30,2269,0,0,2269,885,766.474
4178,915,886,29,2270,0,0,2270,886,762.5658
4179,915,886,29,2270,0,0,2270,886,762.5658
4180,918,886,31,2270,0,0,2270,886,762.5658
4181,918,886,31,2270,0,0,2270,886,762.5658
4182,919,886,32,2270,0,0,2270,886,762.5658
4183,919,886,32,2270,0,0,2270,886,762.5658
4184,919,886,32,2270,0,0,2270,886,762.5658
4185,919,886,32,2270,0,0,2270,886,762.5658
4186,919,886,33,2270,0,0,2270,886,762.5658
4187,919,886,33,2270,0,0,2270,886,762.5658
4188,919,886,33,2270,0,0,2270,886,762.5658
4189,919,886,33,2270,0,0,2270,886,762.5658
4190,919,886,33,2270,0,0,2270,886,762.5658
4191,919,886,33,2270,0,0,2270,886,762.5658
4192,919,886,33,2270,0,0,2270,886,762.5658
4193,919,886,33,2270,0,0,2270,886,762.5658
4194,919,886,33,2270,0,0,2270,886,762.5658
4195,919,886,33,2270,0,0,2270,886,762.5658
4196,919,886,33,2270,0,0,2270,886,762.5658
4197,919,886,33,2270,0,0,2270,886,762.5658
4198,919,886,33,2270,0,0,2270,886,762.5658
4199,919,886,33,2270,0,0,2270,886,762.5658
4200,919,886,33,2270,0,0,2270,886,762.5658
4201,919,886,33,2270,0,0,2270,886,762.5658
4202,919,886,33,2270,0,0,2270,886,762.5658
4203,919,886,33,2270,0,0,2270,886,762.5658
4204,919,886,33,2270,0,0,2270,886,762.5658
4205,919,886,33,2270,0,0,2270,886,762.5658
4206,919,886,33,2270,0,0,2270,886,762.5658
4207,919,886,33,2270,0,0,2270,886,762.5658
4208,919,886,33,2270,0,0,2270,886,762.5658
4209,919,886,33,2270,0,0,2270,886,762.5658
4210,919,886,33,2270,0,0,2270,886,762.5658
4211,921,886,35,2270,0,0,2270,886,762.5658
4212,921,886,35,2270,0,0,2270,886,762.5658
4213,921,886,35,2270,0,0,2270,886,762.5658
4214,921,886,35,2270,0,0,2270,886,762.5658
4215,921,886,35,2270,0,0,2270,886,762.5658
4216,921,886,35,2270,0,0,2270,886,762.5658
4217,921,886,35,2270,0,0,2270,886,762.5658
4218,922,886,36,2270,0,0,2270,886,762.5658
4219,923,886,37,2270,0,0,2270,886,762.5658
4220,923,886,37,2270,0,0,2270,886,762.5658
4221,923,886,37,2270,0,0,2270,886,762.5658
4222,923,886,37,2270,0,0,2270,886,762.5658
4223,923,886,37,2270,0,0,2270,886,762.5658
4224,923,886,37,2270,0,0,2270,886,762.5658
4225,923,886,37,2270,0,0,2270,886,762.5658
4226,923,886,37,2270,0,0,2270,886,762.5658
4227,923,886,37,2270,0,0,2270,886,762.5658
4228,923,886,37,2270,0,0,2270,886,762.5658
4229,923,886,37,2270,0,0,2270,886,762.5658
4230,923,886,37,2270,0,0,2270,886,762.5658
4231,923,886,37,2270,0,0,2270,886,762.5658
4232,923,886,37,2270,0,0,2270,886,762.5658
4233,923,886,37,2270,0,0,2270,886,762.5658
4234,923,886,37,2270,0,0,2270,886,762.5658
4235,924,886,38,2270,0,0,2270,886,762.5658
4236,924,886,38,2270,0,0,2270,886,762.5658
4237,924,886,38,2270,0,0,2270,886,762.5658
4238,924,886,38,2270,0,0,2270,886,762.5658
4239,924,886,38,2270,0,0,2270,886,762.5658
4240,924,886,38,2270,0,0,2270,886,762.5658
4241,924,886,38,2270,0,0,2270,886,762.5658
4242,924,886,38,2270,0,0,2270,886,762.5658
4243,924,886,38,2270,0,0,2270,886,762.5658
4244,924,886,38,2270,0,0,2270,886,762.5658
4245,924,886,38,2270,0,0,2270,886,762.5658
4246,924,886,38,2270,0,0,2270,886,762.5658
4247,924,886,38,2270,0,0,2270,886,762.5658
4248,924,886,38,2270,0,0,2270,886,762.5658
4249,924,886,38,2270,0,0,2270,886,762.5658
4250,924,886,38,2270,0,0,2270,886,762.5658
4251,924,886,38,2270,0,0,2270,886,762.5658
4252,924,886,38,2270,0,0,2270,886,762.5658
4253,924,886,38,2270,0,0,2270,886,762.5658
4254,924,886,38,2270,0,0,2270,886,762.5658
4255,924,886,38,2270,0,0,2270,886,762.5658
4256,924,887,37,2271,0,0,2271,887,749.4361
4257,924,887,37,2271,0,0,2271,887,749.4361
4258,924,887,37,2271,0,0,2271,887,749.4361
4259,924,887,37,2271,0,0,2271,887,749.4361
4260,924,887,37,2271,0,0,2271,887,749.4361
4261,924,887,37,2271,0,0,2271,887,749.4361
4262,924,887,37,2271,0,0,2271,887,749.4361
4263,924,887,37,2271,0,0,2271,887,749.4361
4264,924,887,37,2271,0,0,2271,887,749.4361
4265,924,887,37,2271,0,0,2271,887,749.4361
4266,924,887,37,2271,0,0,2271,887,749.4361
4267,924,887,37,2271,0,0,2271,887,749.4361
4268,924,887,37,2271,0,0,2271,887,749.4361
4269,924,887,37,2271,0,0,2271,887,749.4361
4270,925,887,38,2271,0,0,2271,887,749.4361
4271,925,887,38,2271,0,0,2271,887,749.4361
4272,925,887,38,2271,0,0,2271,887,749.4361
4273,925,887,38,2271,0,0,2271,887,749.4361
4274,925,887,38,2271,0,0,2271,887,749.4361
4275,925,887,38,2271,0,0,2271,887,749.4361
4276,925,887,38,2271,0,0,2271,887,749.4361
4277,925,887,38,2271,0,0,2271,887,749.4361
4278,925,887,38,2271,0,0,2271,887,749.4361
4279,925,887,38,2271,0,0,2271,887,749.4361
4280,925,887,38,2271,0,0,2271,887,749.4361
4281,925,887,38,2271,0,0,2271,887,749.4361
4282,925,887,38,2271,0,0,2271,887,749.4361
4283,925,887,38,2271,0,0,2271,887,749.4361
4284,925,887,38,2271,0,0,2271,887,749.4361
4285,925,887,38,2271,0,0,2271,887,749.4361
4286,925,887,38,2271,0,0,2271,887,749.4361
4287,925,887,38,2271,0,0,2271,887,749.4361
4288,925,887,38,2271,0,0,2271,887,749.4361
4289,925,887,38,2271,0,0,2271,887,749.4361
4290,925,887,38,2271,0,0,2271,887,749.4361
4291,925,887,38,2271,0,0,2271,887,749.4361
4292,925,887,38,2271,0,0,2271,887,749.4361
4293,925,887,38,2271,0,0,2271,887,749.4361
4294,925,887,38,2271,0,0,2271,887,749.4361
4295,925,887,38,2271,0,0,2271,887,749.4361
4296,925,887,38,2271,0,0,2271,887,749.4361
4297,925,887,38,2271,0,0,2271,887,749.4361
4298,925,887,38,2271,0,0,2271,887,749.4361
4299,925,887,38,2271,0,0,2271,887,749.4361
4300,925,887,38,2271,0,0,2271,887,749.4361
4301,925,887,38,2271,0,0,2271,887,749.4361
4302,925,887,38,2271,0,0,2271,887,749.4361
4303,925,887,38,2271,0,0,2271,887,749.4361
4304,925,887,38,2271,0,0,2271,887,749.4361
4305,925,887,38,2271,0,0,2271,887,749.4361
4306,925,887,38,2271,0,0,2271,887,749.4361
4307,925,887,38,2271,0,0,2271,887,749.4361
4308,925,887,38,2271,0,0,2271,887,749.4361
4309,925,887,38,2271,0,0,2271,887,749.4361
4310,925,887,38,2271,0,0,2271,887,749.4361
4311,925,887,38,2271,0,0,2271,887,749.4361
4312,925,887,38,2271,0,0,2271,887,749.4361
4313,925,887,38,2271,0,0,2271,887,749.4361
4314,925,887,38,2271,0,0,2271,887,749.4361
4315,925,887,38,2271,0,0,2271,887,749.4361
4316,925,887,38,2271,0,0,2271,887,749.4361
4317,925,887,38,2271,0,0,2271,887,749.4361
4318,925,887,38,2271,0,0,2271,887,749.4361
4319,925,887,38,2271,0,0,2271,887,749.4361
4320,925,887,38,2271,0,0,2271,887,749.4361
4321,925,887,38,2271,0,0,2271,887,749.4361
4322,925,887,38,2271,0,0,2271,887,749.4361
4323,925,887,38,2271,0,0,2271,887,749.4361
4324,925,887,38,2271,0,0,2271,887,749.4361
4325,925,887,38,2271,0,0,2271,887,749.4361
4326,925,888,37,2273,0,0,2273,888,738.1415
4327,925,888,37,2273,0,0,2273,888,738.1415
4328,926,888,38,2273,0,0,2273,888,738.1415
4329,926,888,38,2273,0,0,2273,888,738.1415
4330,927,888,39,2273,0,0,2273,888,738.1415
4331,927,888,39,2273,0,0,2273,888,738.1415
4332,927,888,39,2273,0,0,2273,888,738.1415
4333,927,888,39,2273,0,0,2273,888,738.1415
4334,927,888,39,2273,0,0,2273,888,738.1415
4335,927,888,39,2273,0,0,2273,888,738.1415
4336,927,888,39,2273,0,0,2273,888,738.1415
4337,927,889,38,2275,0,0,2275,889,737.0994
4338,927,889,38,2275,0,0,2275,889,737.0994
4339,927,889,38,2275,0,0,2275,889,737.0994
4340,927,889,38,2275,0,0,2275,889,737.0994
4341,927,889,38,2275,0,0,2275,889,737.0994
4342,928,889,39,2275,0,0,2275,889,737.0994
4343,928,889,39,2275,0,0,2275,889,737.0994
4344,928,889,39,2275,0,0,2275,889,737.0994
4345,928,889,39,2275,0,0,2275,889,737.0994
4346,928,889,39,2275,0,0,2275,889,737.0994
4347,928,889,39,2275,0,0,2275,889,737.0994
4348,928,889,39,2275,0,0,2275,889,737.0994
4349,928,889,39,2275,0,0,2275,889,737.0994
4350,928,889,39,2275,0,0,2275,889,737.0994
4351,928,889,39,2275,0,0,2275,889,737.0994
4352,928,889,39,2275,0,0,2275,889,737.0994
4353,929,889,40,2275,0,0,2275,889,737.0994
4354,929,889,40,2275,0,0,2275,889,737.0994
4355,929,889,40,2275,0,0,2275,889,737.0994
4356,929,889,40,2275,0,0,2275,889,737.0994
4357,929,889,40,2275,0,0,2275,889,737.0994
4358,929,889,40,2275,0,0,2275,889,737.0994
4359,929,889,40,2275,0,0,2275,889,737.0994
4360,929,889,40,2275,0,0,2275,889,737.0994
4361,929,889,40,2275,0,0,2275,889,737.0994
4362,929,890,39,2276,0,0,2276,890,733.7001
4363,929,891,38,2278,0,0,2278,891,734.3571
4364,929,891,38,2278,0,0,2278,891,734.3571
4365,929,891,38,2278,0,0,2278,891,734.3571
4366,929,892,37,2280,0,0,2280,892,734.6771
4367,929,893,36,2285,0,0,2285,893,735.3332
4368,929,893,36,2285,0,0,2285,893,735.3332
4369,930,893,37,2285,0,0,2285,893,735.3332
4370,930,893,37,2285,0,0,2285,893,735.3332
4371,930,893,37,2285,0,0,2285,893,735.3332
4372,930,893,37,2285,0,0,2285,893,735.3332
4373,930,893,37,2285,0,0,2285,893,735.3332
4374,930,893,37,2285,0,0,2285,893,735.3332
4375,930,893,37,2285,0,0,2285,893,735.3332
4376,930,893,37,2285,0,0,2285,893,735.3332
4377,930,893,37,2285,0,0,2285,893,735.3332
4378,930,893,37,2285,0,0,2285,893,735.3332
4379,930,893,37,2285,0,0,2285,893,735.3332
4380,930,893,37,2285,0,0,2285,893,735.3332
4381,930,893,37,2285,0,0,2285,893,735.3332
4382,930,893,37,2285,0,0,2285,893,735.3332
4383,930,893,37,2285,0,0,2285,893,735.3332
4384,930,893,37,2285,0,0,2285,893,735.3332
4385,930,893,37,2285,0,0,2285,893,735.3332
4386,930,893,37,2285,0,0,2285,893,735.3332
4387,930,893,37,2285,0,0,2285,893,735.3332
4388,930,893,37,2285,0,0,2285,893,735.3332
4389,930,893,37,2285,0,0,2285,893,735.3332
4390,930,893,37,2285,0,0,2285,893,735.3332
4391,930,893,37,2285,0,0,2285,893,735.3332
4392,931,893,38,2285,0,0,2285,893,735.3332
4393,931,893,38,2285,0,0,2285,893,735.3332
4394,931,893,38,2285,0,0,2285,893,735.3332
4395,931,893,38,2285,0,0,2285,893,735.3332
4396,931,893,38,2285,0,0,2285,893,735.3332
4397,932,893,39,2285,0,0,2285,893,735.3332
4398,932,893,39,2285,0,0,2285,893,735.3332
4399,932,893,39,2285,0,0,2285,893,735.3332
4400,932,893,39,2285,0,0,2285,893,735.3332
4401,932,893,39,2285,0,0,2285,893,735.3332
4402,932,894,38,2287,0,0,2287,894,730.3044
4403,932,895,37,2290,0,0,2290,895,730.9562
4404,932,895,37,2290,0,0,2290,895,730.9562
4405,932,895,37,2290,0,0,2290,895,730.9562
4406,932,895,37,2290,0,0,2290,895,730.9562
4407,932,896,36,2292,0,0,2292,896,731.1096
4408,932,896,36,2292,0,0,2292,896,731.1096
4409,932,896,36,2292,0,0,2292,896,731.1096
4410,932,896,36,2292,0,0,2292,896,731.1096
4411,932,896,36,2292,0,0,2292,896,731.1096
4412,932,896,36,2292,0,0,2292,896,731.1096
4413,932,896,36,2292,0,0,2292,896,731.1096
4414,932,896,36,2292,0,0,2292,896,731.1096
4415,932,896,36,2292,0,0,2292,896,731.1096
4416,932,896,36,2292,0,0,2292,896,731.1096
4417,932,896,36,2292,0,0,2292,896,731.1096
4418,932,896,36,2292,0,0,2292,896,731.1096
4419,932,896,36,2292,0,0,2292,896,731.1096
4420,932,896,36,2292,0,0,2292,896,731.1096
4421,932,896,36,2292,0,0,2292,896,731.1096
4422,932,896,36,2292,0,0,2292,896,731.1096
4423,932,896,36,2292,0,0,2292,896,731.1096
4424,932,896,36,2292,0,0,2292,896,731.1096
4425,932,896,36,2292,0,0,2292,896,731.1096
4426,932,896,36,2292,0,0,2292,896,731.1096
4427,932,896,36,2292,0,0,2292,896,731.1096
4428,932,896,36,2292,0,0,2292,896,731.1096
4429,932,896,36,2292,0,0,2292,896,731.1096
4430,932,896,36,2292,0,0,2292,896,731.1096
4431,932,896,36,2292,0,0,2292,896,731.1096
4432,932,896,36,2292,0,0,2292,896,731.1096
4433,932,896,36,2292,0,0,2292,896,731.1096
4434,932,896,36,2292,0,0,2292,896,731.1096
4435,932,896,36,2292,0,0,2292,896,731.1096
4436,932,896,36,2292,0,0,2292,896,731.1096
4437,932,896,36,2292,0,0,2292,896,731.1096
4438,932,896,36,2292,0,0,2292,896,731.1096
4439,932,896,36,2292,0,0,2292,896,731.1096
4440,933,896,37,2292,0,0,2292,896,731.1096
4441,933,897,36,2295,0,0,2295,897,726.3229
4442,933,897,36,2295,0,0,2295,897,726.3229
4443,933,897,36,2295,0,0,2295,897,726.3229
4444,933,897,36,2295,0,0,2295,897,726.3229
4445,933,897,36,2295,0,0,2295,897,726.3229
4446,933,897,36,2295,0,0,2295,897,726.3229
4447,933,897,36,2295,0,0,2295,897,726.3229
4448,933,898,35,2296,0,0,2296,898,725.9892
4449,933,898,35,2296,0,0,2296,898,725.9892
4450,933,898,35,2296,0,0,2296,898,725.9892
4451,933,898,35,2296,0,0,2296,898,725.9892
4452,933,898,35,2296,0,0,2296,898,725.9892
4453,933,898,35,2296,0,0,2296,898,725.9892
4454,933,898,35,2296,0,0,2296,898,725.9892
4455,933,898,35,2296,0,0,2296,898,725.9892
4456,933,898,35,2296,0,0,2296,898,725.9892
4457,933,898,35,2296,0,0,2296,898,725.9892
4458,933,898,35,2296,0,0,2296,898,725.9892
4459,933,898,35,2296,0,0,2296,898,725.9892
4460,933,898,35,2296,0,0,2296,898,725.9892
4461,933,898,35,2296,0,0,2296,898,725.9892
4462,933,898,35,2296,0,0,2296,898,725.9892
4463,933,898,35,2296,0,0,2296,898,725.9892
4464,933,898,35,2296,0,0,2296,898,725.9892
4465,933,898,35,2296,0,0,2296,898,725.9892
4466,933,898,35,2296,0,0,2296,898,725.9892
4467,933,898,35,2296,0,0,2296,898,725.9892
4468,933,898,35,2296,0,0,2296,898,725.9892
4469,933,898,35,2296,0,0,2296,898,725.9892
4470,934,898,36,2296,0,0,2296,898,725.9892
4471,934,898,36,2296,0,0,2296,898,725.9892
4472,934,898,36,2296,0,0,2296,898,725.9892
4473,934,898,36,2296,0,0,2296,898,725.9892
4474,934,898,36,2296,0,0,2296,898,725.9892
4475,934,898,36,2296,0,0,2296,898,725.9892
4476,934,898,36,2296,0,0,2296,898,725.9892
4477,934,898,36,2296,0,0,2296,898,725.9892
4478,934,898,36,2296,0,0,2296,898,725.9892
4479,935,898,36,2296,0,0,2296,898,725.9892
4480,935,898,37,2296,0,0,2296,898,725.9892
4481,935,898,37,2296,0,0,2296,898,725.9892
4482,935,898,37,2296,0,0,2296,898,725.9892
4483,935,898,37,2296,0,0,2296,898,725.9892
4484,935,898,37,2296,0,0,2296,898,725.9892
4485,935,898,37,2296,0,0,2296,898,725.9892
4486,935,898,37,2296,0,0,2296,898,725.9892
4487,935,898,37,2296,0,0,2296,898,725.9892
4488,935,898,37,2296,0,0,2296,898,725.9892
4489,935,898,37,2296,0,0,2296,898,725.9892
4490,935,898,37,2296,0,0,2296,898,725.9892
4491,935,898,37,2296,0,0,2296,898,725.9892
4492,935,898,37,2296,0,0,2296,898,725.9892
4493,935,898,37,2296,0,0,2296,898,725.9892
4494,936,898,38,2296,0,0,2296,898,725.9892
4495,936,898,38,2296,0,0,2296,898,725.9892
4496,936,898,38,2296,0,0,2296,898,725.9892
4497,936,898,38,2296,0,0,2296,898,725.9892
4498,936,898,38,2296,0,0,2296,898,725.9892
4499,936,898,38,2296,0,0,2296,898,725.9892
4500,936,898,38,2296,0,0,2296,898,725.9892
4501,936,898,38,2296,0,0,2296,898,725.9892
4502,936,898,38,2296,0,0,2296,898,725.9892
4503,936,898,38,2296,0,0,2296,898,725.9892
4504,936,898,38,2296,0,0,2296,898,725.9892
4505,936,898,38,2296,0,0,2296,898,725.9892
4506,936,898,38,2296,0,0,2296,898,725.9892
4507,936,898,38,2296,0,0,2296,898,725.9892
4508,936,898,38,2296,0,0,2296,898,725.9892
4509,936,898,38,2296,0,0,2296,898,725.9892
4510,936,898,38,2296,0,0,2296,898,725.9892
4511,936,898,38,2296,0,0,2296,898,725.9892
4512,936,898,38,2296,0,0,2296,898,725.9892
4513,936,898,38,2296,0,0,2296,898,725.9892
4514,936,898,38,2296,0,0,2296,898,725.9892
4515,936,898,38,2296,0,0,2296,898,725.9892
4516,936,898,38,2296,0,0,2296,898,725.9892
4517,936,898,38,2296,0,0,2296,898,725.9892
4518,936,898,38,2296,0,0,2296,898,725.9892
4519,936,898,38,2296,0,0,2296,898,725.9892
4520,936,898,38,2296,0,0,2296,898,725.9892
4521,936,898,38,2296,0,0,2296,898,725.9892
4522,936,898,38,2296,0,0,2296,898,725.9892
4523,936,898,38,2296,0,0,2296,898,725.9892
4524,937,898,39,2296,0,0,2296,898,725.9892
4525,937,898,39,2296,0,0,2296,898,725.9892
4526,937,898,39,2296,0,0,2296,898,725.9892
4527,937,898,39,2296,0,0,2296,898,725.9892
4528,937,898,39,2296,0,0,2296,898,725.9892
4529,937,898,39,2296,0,0,2296,898,725.9892
4530,937,898,39,2296,0,0,2296,898,725.9892
4531,937,898,39,2296,0,0,2296,898,725.9892
4532,937,898,39,2296,0,0,2296,898,725.9892
4533,937,898,39,2296,0,0,2296,898,725.9892
4534,937,898,39,2296,0,0,2296,898,725.9892
4535,937,898,39,2296,0,0,2296,898,725.9892
4536,937,898,39,2296,0,0,2296,898,725.9892
4537,937,898,39,2296,0,0,2296,898,725.9892
4538,937,898,39,2296,0,0,2296,898,725.9892
4539,937,898,39,2296,0,0,2296,898,725.9892
4540,937,898,39,2296,0,0,2296,898,725.9892
4541,937,898,39,2296,0,0,2296,898,725.9892
4542,937,898,39,2296,0,0,2296,898,725.9892
4543,937,898,39,2296,0,0,2296,898,725.9892
4544,937,898,39,2296,0,0,2296,898,725.9892
4545,938,898,40,2296,0,0,2296,898,725.9892
4546,938,898,40,2296,0,0,2296,898,725.9892
4547,938,898,40,2296,0,0,2296,898,725.9892
4548,938,898,40,2296,0,0,2296,898,725.9892
4549,938,898,40,2296,0,0,2296,898,725.9892
4550,938,898,40,2296,0,0,2296,898,725.9892
4551,938,898,40,2296,0,0,2296,898,725.9892
4552,938,898,40,2296,0,0,2296,898,725.9892
4553,938,898,40,2296,0,0,2296,898,725.9892
4554,938,898,40,2296,0,0,2296,898,725.9892
4555,938,898,40,2296,0,0,2296,898,725.9892
4556,938,898,40,2296,0,0,2296,898,725.9892
4557,938,898,40,2296,0,0,2296,898,725.9892
4558,938,898,40,2296,0,0,2296,898,725.9892
4559,938,898,40,2296,0,0,2296,898,725.9892
4560,938,898,40,2296,0,0,2296,898,725.9892
4561,938,898,40,2296,0,0,2296,898,725.9892
4562,938,898,40,2296,0,0,2296,898,725.9892
4563,938,898,40,2296,0,0,2296,898,725.9892
4564,938,898,40,2296,0,0,2296,898,725.9892
4565,938,898,40,2296,0,0,2296,898,725.9892
4566,938,898,40,2296,0,0,2296,898,725.9892
4567,938,898,40,2296,0,0,2296,898,725.9892
4568,938,898,40,2296,0,0,2296,898,725.9892
4569,938,898,40,2296,0,0,2296,898,725.9892
4570,938,898,40,2296,0,0,2296,898,725.9892
4571,938,898,40,2296,0,0,2296,898,725.9892
4572,938,898,40,2296,0,0,2296,898,725.9892
4573,938,898,40,2296,0,0,2296,898,725.9892
4574,938,898,40,2296,0,0,2296,898,725.9892
4575,938,898,40,2296,0,0,2296,898,725.9892
4576,938,898,40,2296,0,0,2296,898,725.9892
4577,938,898,40,2296,0,0,2296,898,725.9892
4578,938,898,40,2296,0,0,2296,898,725.9892
4579,938,898,40,2296,0,0,2296,898,725.9892
4580,938,898,40,2296,0,0,2296,898,725.9892
4581,938,898,40,2296,0,0,2296,898,725.9892
4582,938,898,40,2296,0,0,2296,898,725.9892
4583,938,898,40,2296,0,0,2296,898,725.9892
4584,938,898,40,2296,0,0,2296,898,725.9892
4585,938,898,40,2296,0,0,2296,898,725.9892
4586,938,899,39,2297,0,0,2297,899,704.928
4587,938,899,39,2297,0,0,2297,899,704.928
4588,938,899,39,2297,0,0,2297,899,704.928
4589,938,900,38,2298,0,0,2298,900,705.2516
4590,938,900,38,2298,0,0,2298,900,705.2516
4591,938,900,38,2298,0,0,2298,900,705.2516
4592,939,900,39,2298,0,0,2298,900,705.2516
4593,939,901,38,2302,0,0,2302,901,705.4213
4594,939,901,38,2302,0,0,2302,901,705.4213
4595,939,901,38,2302,0,0,2302,901,705.4213
4596,939,901,38,2302,0,0,2302,901,705.4213
4597,939,901,38,2302,0,0,2302,901,705.4213
4598,939,901,38,2302,0,0,2302,901,705.4213
4599,939,901,38,2302,0,0,2302,901,705.4213
4600,939,901,38,2302,0,0,2302,901,705.4213
4601,939,901,38,2302,0,0,2302,901,705.4213
4602,939,901,38,2302,0,0,2302,901,705.4213
4603,939,901,38,2302,0,0,2302,901,705.4213
4604,939,901,38,2302,0,0,2302,901,705.4213
4605,940,901,39,2302,0,0,2302,901,705.4213
4606,940,901,39,2302,0,0,2302,901,705.4213
4607,940,901,39,2302,0,0,2302,901,705.4213
4608,940,901,39,2302,0,0,2302,901,705.4213
4609,940,901,39,2302,0,0,2302,901,705.4213
4610,940,901,39,2302,0,0,2302,901,705.4213
4611,940,901,39,2302,0,0,2302,901,705.4213
4612,940,901,39,2302,0,0,2302,901,705.4213
4613,940,901,39,2302,0,0,2302,901,705.4213
4614,940,901,39,2302,0,0,2302,901,705.4213
4615,940,901,39,2302,0,0,2302,901,705.4213
4616,940,901,39,2302,0,0,2302,901,705.4213
4617,940,901,39,2302,0,0,2302,901,705.4213
4618,940,901,39,2302,0,0,2302,901,705.4213
4619,940,901,39,2302,0,0,2302,901,705.4213
4620,940,901,39,2302,0,0,2302,901,705.4213
4621,940,901,39,2302,0,0,2302,901,705.4213
4622,940,901,39,2302,0,0,2302,901,705.4213
