Time(s),Total cars injected, Total cars arrived,Current cars in system, Exiting people,Total Sumo cars injected,Total Sumo cars arrived
5603,972,949,23,2421,0,0
5604,972,949,23,2421,0,0
5605,972,949,23,2421,0,0
5606,972,949,23,2421,0,0
5607,972,949,23,2421,0,0
5608,972,949,23,2421,0,0
5609,972,949,23,2421,0,0
5610,972,949,23,2421,0,0
5611,972,949,23,2421,0,0
5612,972,949,23,2421,0,0
5613,972,949,23,2421,0,0
5614,972,949,23,2421,0,0
5615,972,949,23,2421,0,0
5616,972,949,23,2421,0,0
5617,973,949,24,2421,0,0
5618,973,949,24,2421,0,0
5619,973,949,24,2421,0,0
5620,973,949,24,2421,0,0
5621,973,949,24,2421,0,0
5622,973,949,24,2421,0,0
5623,973,950,23,2424,0,0
5624,973,950,23,2424,0,0
5625,973,950,23,2424,0,0
5626,973,950,23,2424,0,0
5627,973,950,23,2424,0,0
5628,973,950,23,2424,0,0
5629,973,950,23,2424,0,0
5630,973,950,23,2424,0,0
5631,973,950,23,2424,0,0
5632,973,950,23,2424,0,0
5633,973,950,23,2424,0,0
5634,973,951,22,2427,0,0
5635,973,951,22,2427,0,0
5636,973,951,22,2427,0,0
5637,973,951,22,2427,0,0
5638,973,951,22,2427,0,0
5639,973,951,22,2427,0,0
5640,973,951,22,2427,0,0
5641,973,951,22,2427,0,0
5642,973,951,22,2427,0,0
5643,973,951,22,2427,0,0
5644,973,951,22,2427,0,0
5645,973,951,22,2427,0,0
5646,973,951,22,2427,0,0
5647,973,951,22,2427,0,0
5648,973,951,22,2427,0,0
5649,973,951,22,2427,0,0
5650,973,951,22,2427,0,0
5651,973,951,22,2427,0,0
5652,974,951,23,2427,0,0
5653,974,951,23,2427,0,0
5654,974,951,23,2427,0,0
5655,974,951,23,2427,0,0
5656,974,951,23,2427,0,0
5657,974,951,23,2427,0,0
5658,974,952,22,2432,0,0
5659,974,952,22,2432,0,0
5660,974,952,22,2432,0,0
5661,974,952,22,2432,0,0
5662,974,952,22,2432,0,0
5663,974,952,22,2432,0,0
5664,974,952,22,2432,0,0
5665,974,952,22,2432,0,0
5666,974,952,22,2432,0,0
5667,974,952,22,2432,0,0
5668,974,952,22,2432,0,0
5669,974,952,22,2432,0,0
5670,974,952,22,2432,0,0
5671,974,952,22,2432,0,0
5672,974,952,22,2432,0,0
5673,974,952,22,2432,0,0
5674,974,952,22,2432,0,0
5675,974,952,22,2432,0,0
5676,974,952,22,2432,0,0
5677,974,952,22,2432,0,0
5678,974,952,22,2432,0,0
5679,974,952,22,2432,0,0
5680,974,952,22,2432,0,0
5681,975,952,23,2432,0,0
5682,975,952,23,2432,0,0
5683,975,952,23,2432,0,0
5684,975,952,23,2432,0,0
5685,975,952,23,2432,0,0
5686,975,952,23,2432,0,0
5687,975,952,23,2432,0,0
5688,975,952,23,2432,0,0
5689,975,952,23,2432,0,0
5690,975,952,23,2432,0,0
5691,975,952,23,2432,0,0
5692,975,952,23,2432,0,0
5693,975,952,23,2432,0,0
5694,975,952,23,2432,0,0
5695,975,952,23,2432,0,0
5696,975,952,23,2432,0,0
5697,975,952,23,2432,0,0
5698,975,952,23,2432,0,0
5699,975,952,23,2432,0,0
5700,975,952,23,2432,0,0
5701,975,952,23,2432,0,0
5702,975,952,23,2432,0,0
5703,976,952,24,2432,0,0
5704,976,952,24,2432,0,0
5705,976,952,24,2432,0,0
5706,976,952,24,2432,0,0
5707,976,952,24,2432,0,0
5708,976,952,24,2432,0,0
5709,976,952,24,2432,0,0
5710,976,952,24,2432,0,0
5711,976,952,24,2432,0,0
5712,976,952,24,2432,0,0
5713,976,952,24,2432,0,0
5714,976,952,24,2432,0,0
5715,976,952,24,2432,0,0
5716,976,952,24,2432,0,0
5717,976,952,24,2432,0,0
5718,976,952,24,2432,0,0
5719,976,952,24,2432,0,0
5720,976,952,24,2432,0,0
5721,976,952,24,2432,0,0
5722,976,952,24,2432,0,0
5723,976,952,24,2432,0,0
5724,976,952,24,2432,0,0
5725,976,952,24,2432,0,0
5726,977,952,25,2432,0,0
5727,977,952,25,2432,0,0
5728,977,952,25,2432,0,0
5729,977,952,25,2432,0,0
5730,977,952,25,2432,0,0
5731,977,952,25,2432,0,0
5732,977,953,24,2435,0,0
5733,977,953,24,2435,0,0
5734,977,953,24,2435,0,0
5735,977,953,24,2435,0,0
5736,977,953,24,2435,0,0
5737,977,953,24,2435,0,0
5738,977,953,24,2435,0,0
5739,977,953,24,2435,0,0
5740,977,953,24,2435,0,0
5741,977,953,24,2435,0,0
5742,977,953,24,2435,0,0
5743,977,953,24,2435,0,0
5744,977,953,24,2435,0,0
5745,977,953,24,2435,0,0
5746,977,953,24,2435,0,0
5747,977,953,24,2435,0,0
5748,977,953,24,2435,0,0
5749,977,953,24,2435,0,0
5750,977,953,24,2435,0,0
5751,977,953,24,2435,0,0
5752,977,953,24,2435,0,0
5753,977,953,24,2435,0,0
5754,977,953,24,2435,0,0
5755,977,953,24,2435,0,0
5756,977,953,24,2435,0,0
5757,977,953,24,2435,0,0
5758,977,953,24,2435,0,0
5759,977,953,24,2435,0,0
5760,977,953,24,2435,0,0
5761,977,953,24,2435,0,0
5762,977,953,24,2435,0,0
5763,977,953,24,2435,0,0
5764,978,953,25,2435,0,0
5765,978,953,25,2435,0,0
5766,978,953,25,2435,0,0
5767,978,953,25,2435,0,0
5768,978,953,25,2435,0,0
5769,978,953,25,2435,0,0
5770,978,953,25,2435,0,0
5771,978,953,25,2435,0,0
5772,978,953,25,2435,0,0
5773,978,953,25,2435,0,0
5774,978,953,25,2435,0,0
5775,978,953,25,2435,0,0
5776,978,953,25,2435,0,0
5777,978,953,25,2435,0,0
5778,978,953,25,2435,0,0
5779,978,953,25,2435,0,0
5780,978,953,25,2435,0,0
5781,978,953,25,2435,0,0
5782,978,953,25,2435,0,0
5783,978,953,25,2435,0,0
5784,979,953,26,2435,0,0
5785,979,953,26,2435,0,0
5786,979,953,26,2435,0,0
5787,979,953,26,2435,0,0
5788,979,953,26,2435,0,0
5789,979,953,26,2435,0,0
5790,979,953,26,2435,0,0
5791,979,953,26,2435,0,0
5792,979,953,26,2435,0,0
5793,979,953,26,2435,0,0
5794,979,953,26,2435,0,0
5795,979,953,26,2435,0,0
5796,979,953,26,2435,0,0
5797,980,953,27,2435,0,0
5798,980,953,27,2435,0,0
5799,980,953,27,2435,0,0
5800,980,953,27,2435,0,0
5801,980,953,27,2435,0,0
5802,980,953,27,2435,0,0
5803,980,953,27,2435,0,0
5804,980,953,27,2435,0,0
5805,980,953,27,2435,0,0
5806,981,953,28,2435,0,0
5807,981,953,28,2435,0,0
5808,982,953,29,2435,0,0
5809,982,953,29,2435,0,0
5810,982,953,29,2435,0,0
5811,982,953,29,2435,0,0
5812,982,953,29,2435,0,0
5813,982,953,29,2435,0,0
5814,982,953,29,2435,0,0
5815,982,953,29,2435,0,0
5816,982,953,29,2435,0,0
5817,982,953,29,2435,0,0
5818,982,953,29,2435,0,0
5819,982,953,29,2435,0,0
5820,982,953,29,2435,0,0
5821,982,953,29,2435,0,0
5822,982,953,29,2435,0,0
5823,982,953,29,2435,0,0
5824,982,953,29,2435,0,0
5825,982,953,29,2435,0,0
5826,982,953,29,2435,0,0
5827,982,953,29,2435,0,0
5828,982,953,29,2435,0,0
5829,982,953,29,2435,0,0
5830,982,953,29,2435,0,0
5831,982,953,29,2435,0,0
5832,982,953,29,2435,0,0
5833,982,953,29,2435,0,0
5834,982,953,29,2435,0,0
5835,982,953,29,2435,0,0
5836,982,953,29,2435,0,0
5837,982,953,29,2435,0,0
5838,982,953,29,2435,0,0
5839,982,953,29,2435,0,0
5840,982,953,29,2435,0,0
5841,982,953,29,2435,0,0
5842,983,953,30,2435,0,0
5843,983,953,30,2435,0,0
5844,983,953,30,2435,0,0
5845,983,953,30,2435,0,0
5846,983,953,30,2435,0,0
5847,983,953,30,2435,0,0
5848,983,953,30,2435,0,0
5849,983,953,30,2435,0,0
5850,983,953,30,2435,0,0
5851,983,953,30,2435,0,0
5852,983,953,30,2435,0,0
5853,983,953,30,2435,0,0
5854,983,953,30,2435,0,0
5855,983,953,30,2435,0,0
5856,983,953,30,2435,0,0
5857,983,953,30,2435,0,0
5858,983,953,30,2435,0,0
5859,983,953,30,2435,0,0
5860,983,953,30,2435,0,0
5861,983,953,30,2435,0,0
5862,983,953,30,2435,0,0
5863,983,953,30,2435,0,0
5864,983,953,30,2435,0,0
5865,983,953,30,2435,0,0
5866,983,953,30,2435,0,0
5867,983,953,30,2435,0,0
5868,983,953,30,2435,0,0
5869,983,953,30,2435,0,0
5870,983,953,30,2435,0,0
5871,983,953,30,2435,0,0
5872,983,953,30,2435,0,0
5873,983,953,30,2435,0,0
5874,983,953,30,2435,0,0
5875,983,953,30,2435,0,0
5876,983,953,30,2435,0,0
5877,983,953,30,2435,0,0
5878,983,953,30,2435,0,0
5879,983,953,30,2435,0,0
5880,983,953,30,2435,0,0
5881,983,953,30,2435,0,0
5882,983,953,30,2435,0,0
5883,983,953,30,2435,0,0
5884,984,953,31,2435,0,0
5885,984,953,31,2435,0,0
5886,984,953,31,2435,0,0
5887,984,953,31,2435,0,0
5888,984,953,31,2435,0,0
5889,984,953,31,2435,0,0
5890,984,953,31,2435,0,0
5891,984,953,31,2435,0,0
5892,984,953,31,2435,0,0
5893,984,953,31,2435,0,0
5894,984,953,31,2435,0,0
5895,984,953,31,2435,0,0
5896,985,953,32,2435,0,0
5897,985,953,32,2435,0,0
5898,985,953,32,2435,0,0
5899,986,953,33,2435,0,0
5900,986,953,33,2435,0,0
5901,986,953,33,2435,0,0
5902,986,953,33,2435,0,0
5903,986,953,33,2435,0,0
5904,986,953,33,2435,0,0
5905,986,953,33,2435,0,0
5906,986,953,33,2435,0,0
5907,986,954,32,2438,0,0
5908,986,954,32,2438,0,0
5909,986,954,32,2438,0,0
5910,986,955,31,2441,0,0
5911,986,956,30,2446,0,0
5912,986,956,30,2446,0,0
5913,986,956,30,2446,0,0
5914,986,957,29,2447,0,0
5915,986,957,29,2447,0,0
5916,986,958,28,2449,0,0
5917,986,958,28,2449,0,0
5918,986,958,28,2449,0,0
5919,986,958,28,2449,0,0
5920,986,958,28,2449,0,0
5921,986,958,28,2449,0,0
5922,986,959,27,2453,0,0
5923,986,959,27,2453,0,0
5924,987,959,28,2453,0,0
5925,987,959,28,2453,0,0
5926,987,959,28,2453,0,0
5927,987,959,28,2453,0,0
5928,987,959,28,2453,0,0
5929,987,959,28,2453,0,0
5930,987,959,28,2453,0,0
5931,987,959,28,2453,0,0
5932,987,959,28,2453,0,0
5933,987,959,28,2453,0,0
5934,987,959,28,2453,0,0
5935,987,959,28,2453,0,0
5936,988,959,29,2453,0,0
5937,988,959,29,2453,0,0
5938,988,959,29,2453,0,0
5939,988,959,29,2453,0,0
5940,988,959,29,2453,0,0
5941,988,959,29,2453,0,0
5942,989,959,30,2453,0,0
5943,989,959,30,2453,0,0
5944,989,959,30,2453,0,0
5945,989,959,30,2453,0,0
5946,989,961,28,2457,0,0
5947,989,962,27,2460,0,0
5948,989,962,27,2460,0,0
5949,989,962,27,2460,0,0
5950,989,962,27,2460,0,0
5951,989,962,27,2460,0,0
5952,990,962,28,2460,0,0
5953,990,962,28,2460,0,0
5954,990,963,27,2462,0,0
5955,990,964,26,2467,0,0
5956,990,964,26,2467,0,0
5957,990,964,26,2467,0,0
5958,990,964,26,2467,0,0
5959,990,964,26,2467,0,0
5960,990,964,26,2467,0,0
5961,990,964,26,2467,0,0
5962,990,964,26,2467,0,0
5963,990,964,26,2467,0,0
5964,990,964,26,2467,0,0
5965,990,964,26,2467,0,0
5966,990,964,26,2467,0,0
5967,990,964,26,2467,0,0
5968,990,964,26,2467,0,0
5969,990,964,26,2467,0,0
5970,990,964,26,2467,0,0
5971,990,964,26,2467,0,0
5972,990,964,26,2467,0,0
5973,990,964,26,2467,0,0
5974,990,964,26,2467,0,0
5975,990,964,26,2467,0,0
5976,990,964,26,2467,0,0
5977,990,964,26,2467,0,0
5978,990,964,26,2467,0,0
5979,990,964,26,2467,0,0
5980,990,964,26,2467,0,0
5981,990,964,26,2467,0,0
5982,990,964,26,2467,0,0
5983,990,964,26,2467,0,0
5984,990,964,26,2467,0,0
5985,990,965,25,2470,0,0
5986,990,965,25,2470,0,0
5987,990,965,25,2470,0,0
5988,990,965,25,2470,0,0
5989,990,965,25,2470,0,0
5990,990,965,25,2470,0,0
5991,990,965,25,2470,0,0
5992,990,965,25,2470,0,0
5993,990,965,25,2470,0,0
5994,990,965,25,2470,0,0
5995,990,965,25,2470,0,0
5996,990,965,25,2470,0,0
5997,990,965,25,2470,0,0
5998,990,965,25,2470,0,0
5999,990,965,25,2470,0,0
6000,990,965,25,2470,0,0
6001,990,965,25,2470,0,0
6002,990,965,25,2470,0,0
6003,990,965,25,2470,0,0
6004,990,965,25,2470,0,0
6005,990,965,25,2470,0,0
6006,990,965,25,2470,0,0
6007,990,965,25,2470,0,0
6008,990,965,25,2470,0,0
6009,990,965,25,2470,0,0
6010,990,965,25,2470,0,0
6011,990,965,25,2470,0,0
6012,990,965,25,2470,0,0
6013,990,965,25,2470,0,0
6014,990,965,25,2470,0,0
6015,990,965,25,2470,0,0
6016,990,965,25,2470,0,0
6017,990,965,25,2470,0,0
6018,990,965,25,2470,0,0
6019,990,965,25,2470,0,0
6020,990,965,25,2470,0,0
6021,990,965,25,2470,0,0
6022,990,965,25,2470,0,0
6023,990,965,25,2470,0,0
6024,990,965,25,2470,0,0
6025,990,965,25,2470,0,0
6026,990,965,25,2470,0,0
6027,990,965,25,2470,0,0
6028,990,965,25,2470,0,0
6029,990,965,25,2470,0,0
6030,990,965,25,2470,0,0
6031,990,965,25,2470,0,0
6032,990,965,25,2470,0,0
6033,990,965,25,2470,0,0
6034,990,965,25,2470,0,0
6035,990,965,25,2470,0,0
6036,990,965,25,2470,0,0
6037,990,965,25,2470,0,0
6038,990,965,25,2470,0,0
6039,990,965,25,2470,0,0
6040,990,965,25,2470,0,0
6041,990,965,25,2470,0,0
6042,990,965,25,2470,0,0
6043,990,965,25,2470,0,0
6044,990,965,25,2470,0,0
6045,990,965,25,2470,0,0
6046,990,965,25,2470,0,0
6047,990,965,25,2470,0,0
6048,990,965,25,2470,0,0
6049,990,965,25,2470,0,0
6050,990,965,25,2470,0,0
6051,990,965,25,2470,0,0
6052,991,965,26,2470,0,0
6053,991,965,26,2470,0,0
6054,991,965,26,2470,0,0
6055,991,965,26,2470,0,0
6056,991,965,26,2470,0,0
6057,991,965,26,2470,0,0
6058,991,965,26,2470,0,0
6059,991,965,26,2470,0,0
6060,991,966,25,2472,0,0
6061,991,967,24,2475,0,0
6062,991,967,24,2475,0,0
6063,991,967,24,2475,0,0
6064,991,967,24,2475,0,0
6065,991,967,24,2475,0,0
6066,991,968,23,2478,0,0
6067,991,968,23,2478,0,0
6068,991,968,23,2478,0,0
6069,991,968,23,2478,0,0
6070,991,968,23,2478,0,0
6071,991,968,23,2478,0,0
6072,991,968,23,2478,0,0
6073,991,968,23,2478,0,0
6074,991,968,23,2478,0,0
6075,991,968,23,2478,0,0
6076,991,968,23,2478,0,0
6077,991,968,23,2478,0,0
6078,991,968,23,2478,0,0
6079,991,968,23,2478,0,0
6080,991,968,23,2478,0,0
6081,991,968,23,2478,0,0
6082,991,968,23,2478,0,0
6083,991,968,23,2478,0,0
6084,991,968,23,2478,0,0
6085,991,968,23,2478,0,0
6086,991,968,23,2478,0,0
6087,991,968,23,2478,0,0
6088,991,968,23,2478,0,0
6089,991,968,23,2478,0,0
6090,991,968,23,2478,0,0
6091,991,968,23,2478,0,0
6092,991,968,23,2478,0,0
6093,991,968,23,2478,0,0
6094,991,968,23,2478,0,0
6095,991,968,23,2478,0,0
6096,991,968,23,2478,0,0
6097,991,968,23,2478,0,0
6098,991,968,23,2478,0,0
6099,991,968,23,2478,0,0
6100,991,968,23,2478,0,0
6101,991,968,23,2478,0,0
6102,991,968,23,2478,0,0
6103,991,968,23,2478,0,0
6104,991,968,23,2478,0,0
6105,991,968,23,2478,0,0
6106,991,968,23,2478,0,0
6107,991,968,23,2478,0,0
6108,991,968,23,2478,0,0
6109,991,968,23,2478,0,0
6110,991,968,23,2478,0,0
6111,991,968,23,2478,0,0
6112,991,968,23,2478,0,0
6113,992,968,24,2478,0,0
6114,992,968,24,2478,0,0
6115,992,968,24,2478,0,0
6116,992,968,24,2478,0,0
6117,992,968,24,2478,0,0
6118,992,968,24,2478,0,0
6119,992,968,24,2478,0,0
6120,992,968,24,2478,0,0
6121,992,968,24,2478,0,0
6122,992,968,24,2478,0,0
6123,992,968,24,2478,0,0
6124,992,968,24,2478,0,0
6125,992,968,24,2478,0,0
6126,992,968,24,2478,0,0
6127,992,968,24,2478,0,0
6128,992,968,24,2478,0,0
6129,992,968,24,2478,0,0
6130,992,968,24,2478,0,0
6131,992,968,24,2478,0,0
6132,992,968,24,2478,0,0
6133,992,968,24,2478,0,0
6134,992,968,24,2478,0,0
6135,992,968,24,2478,0,0
6136,992,968,24,2478,0,0
6137,992,968,24,2478,0,0
6138,992,968,24,2478,0,0
6139,992,968,24,2478,0,0
6140,992,968,24,2478,0,0
6141,992,968,24,2478,0,0
6142,992,968,24,2478,0,0
6143,992,968,24,2478,0,0
6144,992,968,24,2478,0,0
6145,992,968,24,2478,0,0
6146,993,968,25,2478,0,0
6147,993,968,25,2478,0,0
6148,993,968,25,2478,0,0
6149,993,968,25,2478,0,0
6150,993,968,25,2478,0,0
6151,993,968,25,2478,0,0
6152,993,968,25,2478,0,0
6153,993,968,25,2478,0,0
6154,993,968,25,2478,0,0
6155,993,968,25,2478,0,0
6156,993,968,25,2478,0,0
6157,993,968,25,2478,0,0
6158,993,968,25,2478,0,0
6159,993,968,25,2478,0,0
6160,993,968,25,2478,0,0
6161,993,968,25,2478,0,0
6162,993,968,25,2478,0,0
6163,993,968,25,2478,0,0
6164,993,968,25,2478,0,0
6165,993,968,25,2478,0,0
6166,993,968,25,2478,0,0
6167,993,968,25,2478,0,0
6168,993,968,25,2478,0,0
6169,993,968,25,2478,0,0
6170,993,968,25,2478,0,0
6171,993,969,24,2482,0,0
6172,993,969,24,2482,0,0
6173,994,969,25,2482,0,0
6174,995,970,25,2486,0,0
6175,995,970,25,2486,0,0
6176,995,970,25,2486,0,0
6177,995,970,25,2486,0,0
6178,995,970,25,2486,0,0
6179,995,970,25,2486,0,0
6180,995,970,25,2486,0,0
6181,995,970,25,2486,0,0
6182,995,970,25,2486,0,0
6183,995,970,25,2486,0,0
6184,995,970,25,2486,0,0
6185,995,970,25,2486,0,0
6186,995,970,25,2486,0,0
6187,995,970,25,2486,0,0
6188,995,970,25,2486,0,0
6189,995,970,25,2486,0,0
6190,995,970,25,2486,0,0
6191,995,970,25,2486,0,0
6192,995,970,25,2486,0,0
6193,995,970,25,2486,0,0
6194,995,970,25,2486,0,0
6195,995,970,25,2486,0,0
6196,995,970,25,2486,0,0
6197,995,970,25,2486,0,0
6198,995,970,25,2486,0,0
6199,995,970,25,2486,0,0
6200,995,970,25,2486,0,0
6201,995,970,25,2486,0,0
6202,995,970,25,2486,0,0
6203,995,970,25,2486,0,0
6204,995,970,25,2486,0,0
6205,995,970,25,2486,0,0
6206,995,970,25,2486,0,0
6207,995,970,25,2486,0,0
6208,995,971,24,2487,0,0
6209,995,971,24,2487,0,0
6210,995,971,24,2487,0,0
6211,995,971,24,2487,0,0
6212,995,971,24,2487,0,0
6213,995,971,24,2487,0,0
6214,995,971,24,2487,0,0
6215,995,971,24,2487,0,0
6216,995,971,24,2487,0,0
6217,995,971,24,2487,0,0
6218,995,971,24,2487,0,0
6219,995,971,24,2487,0,0
6220,995,971,24,2487,0,0
6221,995,971,24,2487,0,0
6222,995,971,24,2487,0,0
6223,995,971,24,2487,0,0
6224,995,971,24,2487,0,0
6225,995,971,24,2487,0,0
6226,995,971,24,2487,0,0
6227,996,971,25,2487,0,0
6228,996,971,25,2487,0,0
6229,996,971,25,2487,0,0
6230,996,971,25,2487,0,0
6231,996,971,25,2487,0,0
6232,996,971,25,2487,0,0
6233,996,971,25,2487,0,0
6234,996,971,25,2487,0,0
6235,996,971,25,2487,0,0
6236,996,971,25,2487,0,0
6237,996,971,25,2487,0,0
6238,997,971,26,2487,0,0
6239,997,971,26,2487,0,0
6240,997,971,26,2487,0,0
6241,997,971,26,2487,0,0
6242,997,971,26,2487,0,0
6243,997,971,26,2487,0,0
6244,997,972,25,2488,0,0
6245,997,972,25,2488,0,0
6246,997,972,25,2488,0,0
6247,997,972,25,2488,0,0
6248,997,972,25,2488,0,0
6249,997,972,25,2488,0,0
6250,997,972,25,2488,0,0
6251,997,972,25,2488,0,0
6252,997,972,25,2488,0,0
6253,997,972,25,2488,0,0
6254,997,972,25,2488,0,0
6255,997,972,25,2488,0,0
6256,997,972,25,2488,0,0
6257,997,972,25,2488,0,0
6258,997,972,25,2488,0,0
6259,997,972,25,2488,0,0
6260,997,972,25,2488,0,0
6261,997,972,25,2488,0,0
6262,998,972,26,2488,0,0
6263,998,972,26,2488,0,0
6264,998,972,26,2488,0,0
6265,998,972,26,2488,0,0
6266,998,972,26,2488,0,0
6267,998,972,26,2488,0,0
6268,998,972,26,2488,0,0
6269,998,972,26,2488,0,0
6270,998,972,26,2488,0,0
6271,998,972,26,2488,0,0
6272,998,972,26,2488,0,0
6273,998,972,26,2488,0,0
6274,998,972,26,2488,0,0
6275,998,972,26,2488,0,0
6276,998,972,26,2488,0,0
6277,998,972,26,2488,0,0
6278,998,972,26,2488,0,0
6279,998,972,26,2488,0,0
6280,998,972,26,2488,0,0
6281,998,972,26,2488,0,0
6282,998,972,26,2488,0,0
6283,998,972,26,2488,0,0
6284,998,972,26,2488,0,0
6285,998,972,26,2488,0,0
6286,998,972,26,2488,0,0
6287,998,972,26,2488,0,0
6288,998,972,26,2488,0,0
6289,998,972,26,2488,0,0
6290,999,972,27,2488,0,0
6291,999,972,27,2488,0,0
6292,999,972,27,2488,0,0
6293,999,972,27,2488,0,0
6294,999,972,27,2488,0,0
6295,999,972,27,2488,0,0
6296,999,972,27,2488,0,0
6297,999,972,27,2488,0,0
6298,999,972,27,2488,0,0
6299,999,972,27,2488,0,0
6300,999,972,27,2488,0,0
6301,999,972,27,2488,0,0
6302,999,972,27,2488,0,0
6303,999,972,27,2488,0,0
6304,999,972,27,2488,0,0
6305,999,972,27,2488,0,0
6306,999,972,27,2488,0,0
6307,1000,972,28,2488,0,0
6308,1000,972,28,2488,0,0
6309,1000,972,28,2488,0,0
6310,1000,972,28,2488,0,0
6311,1000,972,28,2488,0,0
6312,1000,972,28,2488,0,0
6313,1000,972,28,2488,0,0
6314,1000,972,28,2488,0,0
6315,1000,972,28,2488,0,0
6316,1000,972,28,2488,0,0
6317,1000,972,28,2488,0,0
6318,1000,972,28,2488,0,0
6319,1000,972,28,2488,0,0
6320,1000,972,28,2488,0,0
6321,1000,972,28,2488,0,0
6322,1000,972,28,2488,0,0
6323,1000,972,28,2488,0,0
6324,1000,972,28,2488,0,0
6325,1000,972,28,2488,0,0
6326,1000,972,28,2488,0,0
6327,1000,972,28,2488,0,0
6328,1000,972,28,2488,0,0
6329,1000,972,28,2488,0,0
6330,1000,972,28,2488,0,0
6331,1000,972,28,2488,0,0
6332,1000,972,28,2488,0,0
6333,1000,972,28,2488,0,0
6334,1000,972,28,2488,0,0
6335,1000,972,28,2488,0,0
6336,1000,972,28,2488,0,0
6337,1000,972,28,2488,0,0
6338,1000,972,28,2488,0,0
6339,1000,972,28,2488,0,0
6340,1000,972,28,2488,0,0
6341,1000,972,28,2488,0,0
6342,1000,972,28,2488,0,0
6343,1000,972,28,2488,0,0
6344,1000,972,28,2488,0,0
6345,1000,972,28,2488,0,0
6346,1000,972,28,2488,0,0
6347,1000,972,28,2488,0,0
6348,1000,972,28,2488,0,0
6349,1000,972,28,2488,0,0
6350,1000,972,28,2488,0,0
6351,1000,972,28,2488,0,0
6352,1000,972,28,2488,0,0
6353,1000,972,28,2488,0,0
6354,1000,972,28,2488,0,0
6355,1000,972,28,2488,0,0
6356,1000,972,28,2488,0,0
6357,1000,972,28,2488,0,0
6358,1000,972,28,2488,0,0
6359,1000,972,28,2488,0,0
6360,1000,972,28,2488,0,0
6361,1000,972,28,2488,0,0
6362,1000,972,28,2488,0,0
6363,1000,972,28,2488,0,0
6364,1000,972,28,2488,0,0
6365,1000,972,28,2488,0,0
6366,1000,972,28,2488,0,0
6367,1000,972,28,2488,0,0
6368,1000,972,28,2488,0,0
6369,1000,972,28,2488,0,0
6370,1000,972,28,2488,0,0
6371,1000,972,28,2488,0,0
6372,1000,972,28,2488,0,0
6373,1000,972,28,2488,0,0
6374,1000,972,28,2488,0,0
6375,1000,972,28,2488,0,0
6376,1000,972,28,2488,0,0
6377,1000,972,28,2488,0,0
6378,1000,972,28,2488,0,0
6379,1000,972,28,2488,0,0
6380,1000,972,28,2488,0,0
6381,1000,972,28,2488,0,0
6382,1000,972,28,2488,0,0
6383,1000,972,28,2488,0,0
6384,1000,972,28,2488,0,0
6385,1000,972,28,2488,0,0
6386,1000,972,28,2488,0,0
6387,1000,972,28,2488,0,0
6388,1000,972,28,2488,0,0
6389,1000,973,27,2489,0,0
6390,1000,973,27,2489,0,0
6391,1000,973,27,2489,0,0
6392,1000,973,27,2489,0,0
6393,1000,973,27,2489,0,0
6394,1000,973,27,2489,0,0
6395,1000,973,27,2489,0,0
6396,1000,974,26,2492,0,0
6397,1000,974,26,2492,0,0
6398,1000,974,26,2492,0,0
6399,1000,974,26,2492,0,0
6400,1000,974,26,2492,0,0
6401,1000,974,26,2492,0,0
6402,1000,974,26,2492,0,0
6403,1000,974,26,2492,0,0
6404,1000,974,26,2492,0,0
6405,1000,974,26,2492,0,0
6406,1000,974,26,2492,0,0
6407,1000,974,26,2492,0,0
6408,1000,974,26,2492,0,0
6409,1000,974,26,2492,0,0
6410,1000,974,26,2492,0,0
6411,1000,974,26,2492,0,0
6412,1000,974,26,2492,0,0
6413,1000,974,26,2492,0,0
6414,1000,974,26,2492,0,0
6415,1000,974,26,2492,0,0
6416,1000,974,26,2492,0,0
6417,1000,974,26,2492,0,0
6418,1000,974,26,2492,0,0
6419,1000,974,26,2492,0,0
6420,1000,974,26,2492,0,0
6421,1000,974,26,2492,0,0
6422,1000,974,26,2492,0,0
6423,1000,974,26,2492,0,0
6424,1000,974,26,2492,0,0
6425,1000,974,26,2492,0,0
6426,1000,974,26,2492,0,0
6427,1000,974,26,2492,0,0
6428,1000,974,26,2492,0,0
6429,1000,974,26,2492,0,0
6430,1000,974,26,2492,0,0
6431,1000,974,26,2492,0,0
6432,1000,974,26,2492,0,0
6433,1000,974,26,2492,0,0
6434,1000,974,26,2492,0,0
6435,1000,974,26,2492,0,0
6436,1000,974,26,2492,0,0
6437,1000,974,26,2492,0,0
6438,1000,974,26,2492,0,0
6439,1000,974,26,2492,0,0
6440,1000,974,26,2492,0,0
6441,1000,974,26,2492,0,0
6442,1000,974,26,2492,0,0
6443,1000,974,26,2492,0,0
6444,1000,974,26,2492,0,0
6445,1000,974,26,2492,0,0
6446,1000,974,26,2492,0,0
6447,1000,975,25,2495,0,0
6448,1000,975,25,2495,0,0
6449,1000,975,25,2495,0,0
6450,1000,975,25,2495,0,0
6451,1000,975,25,2495,0,0
6452,1000,975,25,2495,0,0
6453,1000,975,25,2495,0,0
6454,1000,975,25,2495,0,0
6455,1000,975,25,2495,0,0
6456,1000,975,25,2495,0,0
6457,1000,975,25,2495,0,0
6458,1000,975,25,2495,0,0
6459,1000,975,25,2495,0,0
6460,1000,975,25,2495,0,0
6461,1000,975,25,2495,0,0
6462,1000,975,25,2495,0,0
6463,1000,975,25,2495,0,0
