Latitide,39.47276
Longitude,-105.0622
Elevation,1801
Time,Temperature_2m [°C],Relativehumidity_2m [%],Precipitation [mm],Windspeed_10m [m/s],Winddirection_10m [°],Cloudcover [%],Direct_radiation [W/m²],Boundary_layer_height [m]
2001-07-20T03:00,23,40,0,2.02,171,3,1,110
2001-07-20T04:00,20.8,50,0,1.77,196,11,0,80
2001-07-20T05:00,19.2,54,0,1.92,208,9,0,60
2001-07-20T06:00,17.6,61,0,2.16,214,19,0,55
2001-07-20T07:00,16.7,67,0,2.52,214,45,0,55
2001-07-20T08:00,16.2,69,0,2.72,216,14,0,55
2001-07-20T09:00,15.8,69,0,2.5,217,4,0,50
2001-07-20T10:00,15.2,70,0,2.69,222,4,0,75
2001-07-20T11:00,14.7,71,0,2.55,225,0,0,60
2001-07-20T12:00,14.2,71,0,2.41,228,0,0,50
2001-07-20T13:00,15.5,68,0,2.55,228,0,46,50
2001-07-20T14:00,20.2,53,0,1.92,231,0,195,85
2001-07-20T15:00,24.3,36,0,1.39,240,0,380,370
2001-07-20T16:00,26.8,28,0,1.1,275,2,560,980
2001-07-20T17:00,28.5,23,0,0.98,336,11,697,2345
2001-07-20T18:00,29.5,21,0,1.33,13,13,802,2920
2001-07-20T19:00,30.5,18,0,1.57,27,33,836,3180
2001-07-20T20:00,30.7,18,0,1.03,29,33,723,3315
2001-07-20T21:00,30.4,18,0,0.2,90,59,590,3445
2001-07-20T22:00,30.6,18,0,1.2,138,62,588,3725
2001-07-20T23:00,30.3,19,0,1.63,169,56,484,3260
2001-07-21T00:00,29.4,20,0,0.71,188,54,321,2955
2001-07-21T01:00,28.5,22,0,0.82,346,27,180,180
2001-07-21T02:00,26.6,29,0,0.99,315,30,51,35
2001-07-21T03:00,24.6,39,0,1.49,290,47,1,40
2001-07-21T04:00,22.2,45,0,1.62,248,35,0,35
2001-07-21T05:00,20.5,50,0,1.7,242,37,0,35
2001-07-21T06:00,18.8,59,0,1.72,234,9,0,25
2001-07-21T07:00,18,65,0,1.49,228,3,0,20
2001-07-21T08:00,16.7,71,0,1.63,227,13,0,20
2001-07-21T09:00,16,74,0,1.84,229,27,0,25
2001-07-21T10:00,15.4,76,0,2.13,229,5,0,30
2001-07-21T11:00,15,75,0,2.13,229,0,0,30
2001-07-21T12:00,14.7,73,0,2.13,229,4,0,30
2001-07-21T13:00,16.3,68,0,2.34,230,8,44,35
2001-07-21T14:00,21.1,53,0,1.72,234,4,193,70
2001-07-21T15:00,25.7,33,0,0.9,270,8,380,385
2001-07-21T16:00,28.1,24,0,1.41,352,5,560,1275
2001-07-21T17:00,29.5,20,0,2.06,14,17,694,2240
2001-07-21T18:00,30.4,19,0,2.12,19,28,793,2850
2001-07-21T19:00,30.8,18,0,2.01,27,38,730,3020
2001-07-21T20:00,30.7,19,0,1.78,38,40,537,3130
2001-07-21T21:00,31.1,18,0,1.49,48,40,625,3170
2001-07-21T22:00,30.9,19,0,2.12,262,74,543,1725
2001-07-21T23:00,30.5,20,0,1.8,236,64,456,2210
2001-07-22T00:00,29.4,22,0,1.5,184,50,238,2120
2001-07-22T01:00,27.8,28,0,2.11,175,46,71,1415
2001-07-22T02:00,26.1,36,0,1.75,204,52,40,250
2001-07-22T03:00,23.8,45,0,1.77,227,61,0,60
2001-07-22T04:00,21.9,53,0,1.77,227,54,0,35
2001-07-22T05:00,20.3,60,0,1.91,223,36,0,35
2001-07-22T06:00,19.5,63,0,1.84,221,8,0,35
2001-07-22T07:00,18,67,0,2,217,6,0,35
2001-07-22T08:00,17.3,69,0,2.14,217,20,0,40
2001-07-22T09:00,17.2,68,0,2.27,221,15,0,40
2001-07-22T10:00,16.7,68,0,1.77,227,6,0,25
2001-07-22T11:00,16.5,67,0,1.56,230,3,0,20
2001-07-22T12:00,16.5,66,0,1.78,232,1,0,20
2001-07-22T13:00,17.5,63,0,2.14,233,0,19,30
2001-07-22T14:00,20.8,55,0,1.52,247,0,88,90
2001-07-22T15:00,25.3,36,0,1.22,305,0,263,500
2001-07-22T16:00,28.3,24,0,1.41,352,3,495,1675
2001-07-22T17:00,29.9,18,0,1.63,11,14,687,2490
2001-07-22T18:00,30.8,16,0,1.39,21,24,786,3010
2001-07-22T19:00,30.7,17,0,1.5,37,27,778,3120
2001-07-22T20:00,31.1,17,0,1.58,55,23,778,3270
2001-07-22T21:00,31.5,16,0,1.77,74,26,720,3365
2001-07-22T22:00,31.5,17,0,1.02,101,34,611,3455
2001-07-22T23:00,31.1,17,0,2.11,95,29,482,3560
2001-07-23T00:00,30.3,19,0,3,88,50,278,2660
2001-07-23T01:00,28.8,22,0,2.65,79,33,183,675
2001-07-23T02:00,27,27,0,1.9,87,4,65,295
2001-07-23T03:00,25.1,36,0,1.49,70,4,1,80
2001-07-23T04:00,22.5,40,0,0.36,236,6,0,35
2001-07-23T05:00,21.1,44,0,0.95,198,15,0,35
2001-07-23T06:00,20.1,49,0,0.98,204,11,0,35
2001-07-23T07:00,19.5,49,0,1.12,207,10,0,45
2001-07-23T08:00,18.3,55,0,1.2,222,5,0,40
2001-07-23T09:00,17.2,60,0,1.41,225,2,0,30
2001-07-23T10:00,16.2,64,0,2.02,237,33,0,50
2001-07-23T11:00,15.4,67,0,2.42,240,31,0,45
2001-07-23T12:00,14.9,70,0,2.25,238,42,0,45
2001-07-23T13:00,16.3,68,0,2.36,234,50,41,45
2001-07-23T14:00,21.1,52,0,1.64,232,58,184,245
2001-07-23T15:00,24.7,36,0,1.26,252,48,303,435
2001-07-23T16:00,26.9,30,0,0.95,18,69,410,705
2001-07-23T17:00,28.9,26,0,2.64,37,43,595,1210
2001-07-23T18:00,30,24,0,3.05,23,78,584,1220
2001-07-23T19:00,25.4,39,0.5,3.26,40,49,536,1185
2001-07-23T20:00,25.9,39,0,2.76,46,45,457,1395
2001-07-23T21:00,26.2,39,0,1.81,84,55,632,1575
2001-07-23T22:00,26.2,38,0,0.85,339,94,397,945
2001-07-23T23:00,23.8,46,0.4,1.61,97,95,360,500
2001-07-24T00:00,23.8,46,0,1.14,52,100,137,430
2001-07-24T01:00,23.5,47,0,1.17,20,100,85,375
2001-07-24T02:00,22.7,51,0,1.06,49,100,32,200
2001-07-24T03:00,21.7,56,0,1.26,162,100,0,130
2001-07-24T04:00,20.5,62,0.2,1.51,188,100,0,150
2001-07-24T05:00,19.9,66,0,0.78,220,100,0,50
2001-07-24T06:00,18.7,71,0,0.42,225,98,0,20
2001-07-24T07:00,15.7,95,0,0.5,270,100,0,25
2001-07-24T08:00,15.3,96,0,0.92,283,100,0,30
2001-07-24T09:00,15,96,0,1.12,260,100,0,30
2001-07-24T10:00,14.5,97,0,2.39,237,89,0,50
2001-07-24T11:00,13.8,97,0,2.55,225,66,0,55
2001-07-24T12:00,13.5,96,0,2.83,222,66,0,55
2001-07-24T13:00,14.3,95,0,3.12,220,54,29,80
2001-07-24T14:00,17.2,88,0,2.69,222,35,122,125
2001-07-24T15:00,21.5,63,0,2.13,229,22,342,225
2001-07-24T16:00,24.8,46,0,1.14,255,9,538,550
2001-07-24T17:00,27.3,33,0,1.4,356,34,630,1870
2001-07-24T18:00,28.5,27,0,2.28,29,88,619,2455
2001-07-24T19:00,29.3,24,0,2.84,39,98,745,2560
2001-07-24T20:00,29.3,22,0,2.52,34,98,650,2260
2001-07-24T21:00,29,23,0,2.63,351,96,293,2365
2001-07-24T22:00,26.5,32,0.3,1.77,16,98,127,1725
2001-07-24T23:00,24.3,40,0.1,1.41,352,94,40,950
2001-07-25T00:00,23.5,43,0,1.78,322,89,75,575
2001-07-25T01:00,23,46,0,1.53,328,87,25,405
2001-07-25T02:00,21.5,53,0,1.53,328,82,23,205
2001-07-25T03:00,19.9,61,0,1.14,308,62,0,80
2001-07-25T04:00,19,67,0,0.5,323,48,0,35
2001-07-25T05:00,18,72,0,0.63,252,29,0,15
2001-07-25T06:00,17,78,0,0.86,234,8,0,15
2001-07-25T07:00,15.9,80,0,1.35,228,0,0,20
2001-07-25T08:00,15.1,83,0,1.63,223,0,0,30
2001-07-25T09:00,14.7,82,0,1.92,219,0,0,35
2001-07-25T10:00,14.3,80,0,2.55,225,0,0,60
2001-07-25T11:00,13.8,79,0,2.56,219,0,0,65
2001-07-25T12:00,13.4,79,0,2.66,214,1,0,60
2001-07-25T13:00,14.6,74,0,2.84,219,18,35,65
2001-07-25T14:00,18.8,58,0,2.13,221,27,184,105
2001-07-25T15:00,22.7,40,0,1.28,231,19,372,325
2001-07-25T16:00,24.9,33,0,0.3,270,9,540,775
2001-07-25T17:00,26.6,30,0,1.12,63,9,682,1675
2001-07-25T18:00,27.9,26,0,2.1,65,32,765,2640
2001-07-25T19:00,29.3,18,0,2.42,66,25,849,2870
2001-07-25T20:00,29.4,18,0,2.75,80,21,581,3085
2001-07-25T21:00,29.5,19,0,3.16,101,40,686,2880
2001-07-25T22:00,28.6,21,0,4.05,110,46,526,2630
2001-07-25T23:00,27.7,23,0,3.19,139,68,410,2285
2001-07-26T00:00,27.1,25,0,2.42,156,67,288,2075
2001-07-26T01:00,26.3,27,0,2.16,167,68,140,1470
2001-07-26T02:00,24.9,33,0,1.53,191,56,32,175
2001-07-26T03:00,23.1,39,0,1.77,196,39,0,115
2001-07-26T04:00,21.5,47,0,1.62,202,52,0,75
2001-07-26T05:00,20,55,0,2.02,200,84,0,55
2001-07-26T06:00,18.9,59,0,2.6,196,91,0,90
2001-07-26T07:00,18,65,0,2.77,206,98,0,115
2001-07-26T08:00,17.8,66,0,2.51,209,100,0,110
2001-07-26T09:00,17.8,67,0,2.28,195,97,0,115
2001-07-26T10:00,17.4,69,0.1,3.51,200,74,0,190
2001-07-26T11:00,17,72,0.3,2.97,213,55,0,140
2001-07-26T12:00,16.6,73,0.4,2.95,208,45,0,135
2001-07-26T13:00,16.6,76,0,2.88,214,68,5,140
2001-07-26T14:00,18.1,72,0,2.14,217,95,17,175
2001-07-26T15:00,20.2,63,0,1.36,216,97,58,350
2001-07-26T16:00,22.8,50,0,0.78,220,100,167,770
2001-07-26T17:00,25.1,39,0,0.61,279,84,396,1290
2001-07-26T18:00,26.6,34,0,1.14,308,72,660,1885
2001-07-26T19:00,26,38,0,1.66,327,85,443,2185
2001-07-26T20:00,26.1,39,0,1.87,344,93,391,2090
2001-07-26T21:00,24.7,46,1.2,1.75,24,81,277,1100
2001-07-26T22:00,23.4,53,2,1.77,344,69,270,600
2001-07-26T23:00,21.6,60,2.4,2.32,83,83,335,740
2001-07-27T00:00,21.5,59,0,2.01,96,88,180,550
2001-07-27T01:00,20.1,68,0.6,1.8,109,91,62,315
2001-07-27T02:00,19.5,71,0.1,0.72,124,76,14,305
2001-07-27T03:00,18.7,75,0,0.61,279,80,0,90
2001-07-27T04:00,17.9,80,0,1.33,283,71,0,70
2001-07-27T05:00,16.9,84,0,1.39,249,60,0,50
2001-07-27T06:00,16,86,0,1.35,228,31,0,30
2001-07-27T07:00,14.8,91,0,1.92,219,26,0,35
2001-07-27T08:00,14.2,92,0,2.19,227,7,0,40
2001-07-27T09:00,13.7,92,0,2.2,231,3,0,35
2001-07-27T10:00,13.2,92,0,1.91,223,6,0,35
2001-07-27T11:00,12.7,91,0,2.05,223,1,0,35
2001-07-27T12:00,12.2,91,0,2.2,231,0,0,35
2001-07-27T13:00,13.2,89,0,2.06,241,0,35,35
2001-07-27T14:00,16.9,82,0,1.43,258,0,168,70
2001-07-27T15:00,21,61,0,1.06,311,1,353,335
2001-07-27T16:00,23.2,40,0,1.87,344,9,551,1725
2001-07-27T17:00,24.4,33,0,2.9,2,15,609,1980
2001-07-27T18:00,25.4,30,0,3.06,11,14,737,2140
2001-07-27T19:00,25.8,28,0,2.94,18,16,795,2360
2001-07-27T20:00,26.3,26,0,2.95,24,11,722,2465
2001-07-27T21:00,26.6,25,0,3.13,27,25,694,2545
2001-07-27T22:00,26.4,24,0,2.83,32,65,614,2780
2001-07-27T23:00,26.1,23,0,2.73,352,58,405,2330
2001-07-28T00:00,25.4,25,0,2.88,340,73,280,1225
2001-07-28T01:00,24.1,32,0,1.21,294,67,161,210
2001-07-28T02:00,22.2,41,0,1.17,211,31,45,35
2001-07-28T03:00,20.2,48,0,1.43,205,12,0,30
2001-07-28T04:00,17.8,59,0,1.88,205,4,0,40
2001-07-28T05:00,16.5,65,0,2.2,210,2,0,45
2001-07-28T06:00,15.5,69,0,2.33,211,0,0,50
2001-07-28T07:00,14.9,76,0,2.42,210,0,0,55
2001-07-28T08:00,14.4,77,0,2.47,212,0,0,60
2001-07-28T09:00,13.9,78,0,2.56,219,0,0,55
2001-07-28T10:00,13.5,78,0,2.84,219,1,0,65
2001-07-28T11:00,13.1,78,0,2.84,219,1,0,65
2001-07-28T12:00,12.7,78,0,2.83,222,0,0,60
2001-07-28T13:00,13.8,74,0,2.76,226,0,38,55
2001-07-28T14:00,18.2,61,0,2.06,231,0,184,75
2001-07-28T15:00,22.8,43,0,1.17,239,0,372,235
2001-07-28T16:00,25.4,32,0,0.72,236,0,556,650
2001-07-28T17:00,27.2,26,0,0.1,270,16,688,2350
2001-07-28T18:00,28.6,21,0,0.54,22,26,828,3060
2001-07-28T19:00,29.2,15,0,0.67,27,32,780,3155
2001-07-28T20:00,29.8,14,0,0.63,72,37,796,3230
2001-07-28T21:00,30,14,0,0.89,117,48,725,3215
2001-07-28T22:00,30,15,0,3.19,122,14,638,4430
2001-07-28T23:00,29.9,15,0,3.41,148,63,545,3495
2001-07-29T00:00,29.3,17,0,3.26,162,52,343,2805
2001-07-29T01:00,27.7,23,0,4.22,144,9,210,870
2001-07-29T02:00,24.9,32,0,4.34,151,0,61,565
2001-07-29T03:00,22.8,39,0,4.22,166,0,0,455
2001-07-29T04:00,21.6,41,0,4.1,180,0,0,355
2001-07-29T05:00,20.5,44,0,4.08,191,0,0,255
2001-07-29T06:00,19.4,47,0,3.96,201,0,0,215
2001-07-29T07:00,18.2,48,0,3.8,207,0,0,180
2001-07-29T08:00,17.4,51,0,3.64,212,0,0,140
2001-07-29T09:00,16.5,54,0,3.5,217,0,0,95
2001-07-29T10:00,15.7,57,0,3.47,221,0,0,70
2001-07-29T11:00,15,60,0,3.32,224,0,0,55
2001-07-29T12:00,14.4,62,0,3.18,224,0,0,45
2001-07-29T13:00,15.3,62,0,3.25,225,0,38,45
2001-07-29T14:00,19.5,55,0,2.97,225,0,186,65
2001-07-29T15:00,24.9,38,0,2.13,221,0,377,150
2001-07-29T16:00,28.6,24,0,1.79,207,0,561,560
2001-07-29T17:00,30.8,15,0,1.48,208,26,711,3425
2001-07-29T18:00,31.7,13,0,1.36,216,57,791,3720
2001-07-29T19:00,32.2,12,0,1.66,213,55,611,3890
2001-07-29T20:00,32.5,12,0,1.99,198,57,644,4050
2001-07-29T21:00,33,12,0,2.51,185,39,707,4100
2001-07-29T22:00,32.9,12,0,2.69,165,72,603,4540
2001-07-29T23:00,32.3,13,0,2.94,170,85,412,4085
2001-07-30T00:00,31.5,14,0,3.14,149,63,289,1295
2001-07-30T01:00,30.2,19,0,3.36,150,59,175,495
2001-07-30T02:00,27.9,24,0,2.93,172,35,41,265
2001-07-30T03:00,25.1,31,0,2.61,184,3,0,170
2001-07-30T04:00,22.1,39,0,2.6,196,0,0,125
2001-07-30T05:00,20,47,0,2.92,202,0,0,115
2001-07-30T06:00,19,49,0,3.09,209,0,0,105
2001-07-30T07:00,18.2,48,0,3.28,211,0,0,95
2001-07-30T08:00,17.4,50,0,3.44,216,0,0,80
2001-07-30T09:00,16.7,50,0,3.48,219,0,0,70
2001-07-30T10:00,16.1,51,0,3.05,221,0,0,50
2001-07-30T11:00,15.4,52,0,2.98,220,0,0,40
2001-07-30T12:00,15,52,0,2.84,219,0,0,40
2001-07-30T13:00,16,51,0,2.91,221,0,37,40
2001-07-30T14:00,20.2,47,0,2.48,223,0,186,55
2001-07-30T15:00,26,32,0,1.49,228,0,375,120
2001-07-30T16:00,29.6,19,0,0.57,225,2,559,800
2001-07-30T17:00,31.5,14,0,0.81,97,0,715,3330
2001-07-30T18:00,32.5,13,0,1.75,114,19,830,3705
2001-07-30T19:00,32.9,12,0,1.86,144,42,788,3745
2001-07-30T20:00,33,13,0,2.12,161,72,724,3795
2001-07-30T21:00,33,13,0,2.38,165,97,641,3850
2001-07-30T22:00,32.4,14,0,4.34,154,97,492,3665
