Latitide,39.47276
Longitude,-105.0622
Elevation,1801
Time,Temperature_2m [°C],Relativehumidity_2m [%],Precipitation [mm],Windspeed_10m [m/s],Winddirection_10m [°],Cloudcover [%],Direct_radiation [W/m²],Boundary_layer_height [m],FFMC hourly [-],FFMC [-],DMC [-],DC [-],ISI [-],BUI [-],FWI [-]
2001-04-26T11:00,1.2,86,0,1.98,221,0,0,20,50.1966183010662,74.781425546644,7.27196462414108,36.923999995172,0.890295823039831,9.74558844070864,0.529663640743851
2001-04-26T12:00,1.1,84,0,1.98,221,0,0,20,50.2541191594565,75.4856307207525,7.35730068906589,38.0759999994636,0.870170132011353,9.92173873354693,0.522706790801811
2001-04-26T13:00,2.2,82,0,2.2,219,0,24,25,50.3286548999706,75.4856307207525,7.35730068906589,38.0759999994636,0.870170132011353,9.92173873354693,0.522706790801811
2001-04-26T14:00,7.7,72,0,2.19,223,0,166,40,50.5374205875466,75.4856307207525,7.35730068906589,38.0759999994636,0.870170132011353,9.92173873354693,0.522706790801811
2001-04-26T15:00,13.5,53,0,1.14,232,0,361,120,51.2182595530499,75.4856307207525,7.35730068906589,38.0759999994636,0.870170132011353,9.92173873354693,0.522706790801811
2001-04-26T16:00,16,41,0,0.5,270,2,550,520,52.3591226548234,75.4856307207525,7.35730068906589,38.0759999994636,0.870170132011353,9.92173873354693,0.522706790801811
2001-04-26T17:00,17.5,37,0,0.61,9,17,685,2130,53.7067837720107,75.4856307207525,7.35730068906589,38.0759999994636,0.870170132011353,9.92173873354693,0.522706790801811
2001-04-26T18:00,18.5,34,0,0.89,27,9,743,2330,55.2089909872755,75.4856307207525,7.35730068906589,38.0759999994636,0.870170132011353,9.92173873354693,0.522706790801811
2001-04-26T19:00,19.4,28,0,0.86,36,19,846,2490,57.0182444425429,75.4856307207525,7.35730068906589,38.0759999994636,0.870170132011353,9.92173873354693,0.522706790801811
2001-04-26T20:00,19.9,28,0,1.08,56,8,795,2620,58.8016778042752,75.4856307207525,7.35730068906589,38.0759999994636,0.870170132011353,9.92173873354693,0.522706790801811
2001-04-26T21:00,19.9,28,0,1.36,73,16,778,2625,60.5217156574193,75.4856307207525,7.35730068906589,38.0759999994636,0.870170132011353,9.92173873354693,0.522706790801811
2001-04-26T22:00,19.8,29,0,1.02,79,74,664,2605,62.1126970866248,75.4856307207525,7.35730068906589,38.0759999994636,0.870170132011353,9.92173873354693,0.522706790801811
2001-04-26T23:00,18.4,37,0.4,0.41,284,66,358,1420,57.2293978648637,75.4856307207525,7.35730068906589,38.0759999994636,0.870170132011353,9.92173873354693,0.522706790801811
2001-04-27T00:00,16.2,55,0.3,0.61,279,55,177,45,53.6445903670929,75.4856307207525,7.35730068906589,38.0759999994636,0.870170132011353,9.92173873354693,0.522706790801811
2001-04-27T01:00,15.1,66,0,0.58,211,43,75,15,54.0163621979652,75.4856307207525,7.35730068906589,38.0759999994636,0.870170132011353,9.92173873354693,0.522706790801811
2001-04-27T02:00,13.1,74,0,1.06,221,34,16,25,54.2231321045602,75.4856307207525,7.35730068906589,38.0759999994636,0.870170132011353,9.92173873354693,0.522706790801811
2001-04-27T03:00,10.6,82,0,1.17,211,19,0,25,54.3170212266179,75.4856307207525,7.35730068906589,38.0759999994636,0.870170132011353,9.92173873354693,0.522706790801811
2001-04-27T04:00,8.4,88,0,1.72,216,4,0,30,54.3571997611498,75.4856307207525,7.35730068906589,38.0759999994636,0.870170132011353,9.92173873354693,0.522706790801811
2001-04-27T05:00,6.9,90,0,2,217,2,0,30,54.3840280993772,75.4856307207525,7.35730068906589,38.0759999994636,0.870170132011353,9.92173873354693,0.522706790801811
2001-04-27T06:00,5.8,89,0,2.3,214,0,0,30,54.4146062894657,75.4856307207525,7.35730068906589,38.0759999994636,0.870170132011353,9.92173873354693,0.522706790801811
2001-04-27T07:00,5.6,82,0,2.5,217,0,0,35,54.4905396211638,75.4856307207525,7.35730068906589,38.0759999994636,0.870170132011353,9.92173873354693,0.522706790801811
2001-04-27T08:00,5.1,79,0,2.7,219,0,0,40,54.5894121477402,75.4856307207525,7.35730068906589,38.0759999994636,0.870170132011353,9.92173873354693,0.522706790801811
2001-04-27T09:00,4.4,79,0,2.56,219,0,0,35,54.685175054925,75.4856307207525,7.35730068906589,38.0759999994636,0.870170132011353,9.92173873354693,0.522706790801811
2001-04-27T10:00,3.8,80,0,3.06,218,0,0,40,54.7702167758253,75.4856307207525,7.35730068906589,38.0759999994636,0.870170132011353,9.92173873354693,0.522706790801811
2001-04-27T11:00,3.3,80,0,3.19,221,0,0,40,54.8532901769383,75.4856307207525,7.35730068906589,38.0759999994636,0.870170132011353,9.92173873354693,0.522706790801811
2001-04-27T12:00,3,80,0,3.18,224,0,0,40,54.9351179012167,76.5990844105228,7.55609492906589,39.5699999994636,0.993105669331607,10.2289929030414,0.606493790927217
2001-04-27T13:00,4,79,0,3.26,223,0,27,40,55.0282879232344,76.5990844105228,7.55609492906589,39.5699999994636,0.993105669331607,10.2289929030414,0.606493790927217
2001-04-27T14:00,9.2,70,0,2.91,221,0,172,60,55.2518762664722,76.5990844105228,7.55609492906589,39.5699999994636,0.993105669331607,10.2289929030414,0.606493790927217
2001-04-27T15:00,14.8,52,0,1.98,221,0,368,160,55.9263821393755,76.5990844105228,7.55609492906589,39.5699999994636,0.993105669331607,10.2289929030414,0.606493790927217
2001-04-27T16:00,17.8,38,0,1.44,214,0,558,400,57.1604649111446,76.5990844105228,7.55609492906589,39.5699999994636,0.993105669331607,10.2289929030414,0.606493790927217
