Time(s),Households left,People left,Total households responded, Total people responded,Total households reached car,Total people reached car,Total cars activated,Avg. walking dist.
4616,61,165,939,2386,939,2386,939,49.70571
4617,61,165,939,2386,939,2386,939,49.70571
4618,61,165,939,2386,939,2386,939,49.70571
4619,61,165,939,2386,939,2386,939,49.70571
4620,61,165,939,2386,939,2386,939,49.70571
4621,61,165,939,2386,939,2386,939,49.70571
4622,61,165,939,2386,939,2386,939,49.70571
4623,61,165,939,2386,939,2386,939,49.70571
4624,61,165,939,2386,939,2386,939,49.70571
4625,61,165,939,2386,939,2386,939,49.70571
4626,61,165,939,2386,939,2386,939,49.70571
4627,61,165,939,2386,939,2386,939,49.70571
4628,61,165,939,2386,939,2386,939,49.70571
4629,61,165,939,2386,939,2386,939,49.70571
4630,61,165,939,2386,939,2386,939,49.70571
4631,61,165,939,2386,939,2386,939,49.70571
4632,61,165,939,2386,939,2386,939,49.70571
4633,61,165,939,2386,939,2386,939,49.70571
4634,61,165,939,2386,939,2386,939,49.70571
4635,61,165,939,2386,939,2386,939,49.70571
4636,61,165,939,2386,939,2386,939,49.70571
4637,61,165,939,2386,939,2386,939,49.70571
4638,61,165,939,2386,939,2386,939,49.70571
4639,61,165,939,2386,939,2386,939,49.70571
4640,61,165,939,2386,939,2386,939,49.70571
4641,61,165,939,2386,939,2386,939,49.70571
4642,61,165,939,2386,939,2386,939,49.70571
4643,61,165,939,2386,939,2386,939,49.70571
4644,61,165,939,2386,939,2386,939,49.70571
4645,61,165,939,2386,939,2386,939,49.70571
4646,61,165,939,2386,939,2386,939,49.70571
4647,61,165,939,2386,939,2386,939,49.70571
4648,61,165,939,2386,939,2386,939,49.70571
4649,61,165,939,2386,939,2386,939,49.70571
4650,61,165,939,2386,939,2386,939,49.70571
4651,61,165,939,2386,939,2386,939,49.70571
4652,61,165,939,2386,939,2386,939,49.70571
4653,61,165,940,2387,939,2386,939,49.70571
4654,61,165,940,2387,939,2386,939,49.70571
4655,61,165,940,2387,939,2386,939,49.70571
4656,61,165,940,2387,939,2386,939,49.70571
4657,61,165,940,2387,939,2386,939,49.70571
4658,61,165,941,2389,939,2386,939,49.70571
4659,61,165,941,2389,939,2386,939,49.70571
4660,61,165,941,2389,939,2386,939,49.70571
4661,61,165,941,2389,939,2386,939,49.70571
4662,61,165,941,2389,939,2386,939,49.70571
4663,61,165,941,2389,939,2386,939,49.70571
4664,61,165,941,2389,939,2386,939,49.70571
4665,61,165,941,2389,939,2386,939,49.70571
4666,61,165,941,2389,939,2386,939,49.70571
4667,61,165,941,2389,939,2386,939,49.70571
4668,61,165,941,2389,939,2386,939,49.70571
4669,61,165,941,2389,939,2386,939,49.70571
4670,61,165,941,2389,939,2386,939,49.70571
4671,61,165,941,2389,939,2386,939,49.70571
4672,61,165,941,2389,939,2386,939,49.70571
4673,61,165,942,2393,939,2386,939,49.70571
4674,61,165,942,2393,939,2386,939,49.70571
4675,61,165,942,2393,939,2386,939,49.70571
4676,61,165,942,2393,939,2386,939,49.70571
4677,61,165,942,2393,939,2386,939,49.70571
4678,61,165,942,2393,939,2386,939,49.70571
4679,61,165,942,2393,939,2386,939,49.70571
4680,61,165,942,2393,939,2386,939,49.70571
4681,61,165,942,2393,939,2386,939,49.70571
4682,61,165,942,2393,939,2386,939,49.70571
4683,61,165,942,2393,939,2386,939,49.70571
4684,61,165,942,2393,939,2386,939,49.70571
4685,61,165,942,2393,939,2386,939,49.70571
4686,61,165,942,2393,939,2386,939,49.70571
4687,61,165,942,2393,939,2386,939,49.70571
4688,61,165,942,2393,939,2386,939,49.70571
4689,61,165,942,2393,939,2386,939,49.70571
4690,61,165,942,2393,939,2386,939,49.70571
4691,61,165,942,2393,939,2386,939,49.70571
4692,61,165,943,2397,939,2386,939,49.70571
4693,61,165,943,2397,939,2386,939,49.70571
4694,61,165,944,2398,939,2386,939,49.70571
4695,61,165,944,2398,939,2386,939,49.70571
4696,61,165,944,2398,939,2386,939,49.70571
4697,61,165,944,2398,939,2386,939,49.70571
4698,61,165,944,2398,939,2386,939,49.70571
4699,61,165,944,2398,939,2386,939,49.70571
4700,61,165,944,2398,939,2386,939,49.70571
4701,61,165,944,2398,939,2386,939,49.70571
4702,61,165,944,2398,939,2386,939,49.70571
4703,61,165,944,2398,939,2386,939,49.70571
4704,61,165,944,2398,939,2386,939,49.70571
4705,61,165,944,2398,939,2386,939,49.70571
4706,61,165,944,2398,939,2386,939,49.70571
4707,61,165,944,2398,939,2386,939,49.70571
4708,61,165,944,2398,939,2386,939,49.70571
4709,60,163,944,2398,940,2388,940,49.70571
4710,60,163,944,2398,940,2388,940,49.69809
4711,59,162,944,2398,941,2389,941,49.69809
4712,59,162,944,2398,941,2389,941,49.70259
4713,59,162,944,2398,941,2389,941,49.70259
4714,59,162,944,2398,941,2389,941,49.70259
4715,59,162,944,2398,941,2389,941,49.70259
4716,59,162,944,2398,941,2389,941,49.70259
4717,59,162,944,2398,941,2389,941,49.70259
4718,59,162,944,2398,941,2389,941,49.70259
4719,59,162,944,2398,941,2389,941,49.70259
4720,59,162,944,2398,941,2389,941,49.70259
4721,59,162,944,2398,941,2389,941,49.70259
4722,59,162,944,2398,941,2389,941,49.70259
4723,58,158,944,2398,942,2393,942,49.70259
4724,58,158,944,2398,942,2393,942,49.69087
4725,58,158,944,2398,942,2393,942,49.69087
4726,58,158,944,2398,942,2393,942,49.69087
4727,58,158,944,2398,942,2393,942,49.69087
4728,58,158,944,2398,942,2393,942,49.69087
4729,58,158,944,2398,942,2393,942,49.69087
4730,58,158,944,2398,942,2393,942,49.69087
4731,58,158,944,2398,942,2393,942,49.69087
4732,58,158,944,2398,942,2393,942,49.69087
4733,57,154,944,2398,943,2397,943,49.69087
4734,57,154,944,2398,943,2397,943,49.67644
4735,56,153,944,2398,944,2398,944,49.67644
4736,56,153,944,2398,944,2398,944,49.66045
4737,56,153,944,2398,944,2398,944,49.66045
4738,56,153,945,2401,944,2398,944,49.66045
4739,56,153,945,2401,944,2398,944,49.66045
4740,56,153,945,2401,944,2398,944,49.66045
4741,56,153,945,2401,944,2398,944,49.66045
4742,56,153,945,2401,944,2398,944,49.66045
4743,56,153,945,2401,944,2398,944,49.66045
4744,56,153,945,2401,944,2398,944,49.66045
4745,56,153,945,2401,944,2398,944,49.66045
4746,56,153,945,2401,944,2398,944,49.66045
4747,56,153,945,2401,944,2398,944,49.66045
4748,56,153,945,2401,944,2398,944,49.66045
4749,56,153,945,2401,944,2398,944,49.66045
4750,56,153,945,2401,944,2398,944,49.66045
4751,56,153,945,2401,944,2398,944,49.66045
4752,56,153,946,2403,944,2398,944,49.66045
4753,56,153,946,2403,944,2398,944,49.66045
4754,56,153,946,2403,944,2398,944,49.66045
4755,56,153,947,2406,944,2398,944,49.66045
4756,56,153,947,2406,944,2398,944,49.66045
4757,56,153,947,2406,944,2398,944,49.66045
4758,56,153,947,2406,944,2398,944,49.66045
4759,56,153,947,2406,944,2398,944,49.66045
4760,56,153,947,2406,944,2398,944,49.66045
4761,56,153,947,2406,944,2398,944,49.66045
4762,56,153,947,2406,944,2398,944,49.66045
4763,56,153,947,2406,944,2398,944,49.66045
4764,56,153,947,2406,944,2398,944,49.66045
4765,56,153,947,2406,944,2398,944,49.66045
4766,56,153,947,2406,944,2398,944,49.66045
4767,56,153,947,2406,944,2398,944,49.66045
4768,56,153,947,2406,944,2398,944,49.66045
4769,56,153,947,2406,944,2398,944,49.66045
4770,56,153,947,2406,944,2398,944,49.66045
4771,56,153,948,2408,944,2398,944,49.66045
4772,56,153,948,2408,944,2398,944,49.66045
4773,56,153,948,2408,944,2398,944,49.66045
4774,56,153,948,2408,944,2398,944,49.66045
4775,56,153,948,2408,944,2398,944,49.66045
4776,56,153,948,2408,944,2398,944,49.66045
4777,56,153,948,2408,944,2398,944,49.66045
4778,56,153,948,2408,944,2398,944,49.66045
4779,56,153,948,2408,944,2398,944,49.66045
4780,56,153,948,2408,944,2398,944,49.66045
4781,56,153,948,2408,944,2398,944,49.66045
4782,56,153,948,2408,944,2398,944,49.66045
4783,56,153,948,2408,944,2398,944,49.66045
4784,56,153,948,2408,944,2398,944,49.66045
4785,56,153,948,2408,944,2398,944,49.66045
4786,56,153,948,2408,944,2398,944,49.66045
4787,56,153,948,2408,944,2398,944,49.66045
4788,56,153,948,2408,944,2398,944,49.66045
4789,56,153,948,2408,944,2398,944,49.66045
4790,56,153,948,2408,944,2398,944,49.66045
4791,56,153,949,2413,944,2398,944,49.66045
4792,56,153,949,2413,944,2398,944,49.66045
4793,56,153,949,2413,944,2398,944,49.66045
4794,56,153,949,2413,944,2398,944,49.66045
4795,56,153,949,2413,944,2398,944,49.66045
4796,56,153,949,2413,944,2398,944,49.66045
4797,56,153,949,2413,944,2398,944,49.66045
4798,56,153,949,2413,944,2398,944,49.66045
4799,56,153,949,2413,944,2398,944,49.66045
4800,56,153,949,2413,944,2398,944,49.66045
4801,56,153,949,2413,944,2398,944,49.66045
4802,56,153,949,2413,944,2398,944,49.66045
4803,56,153,949,2413,944,2398,944,49.66045
4804,55,151,949,2413,945,2400,945,49.66045
4805,55,151,949,2413,945,2400,945,49.64689
4806,55,151,949,2413,945,2400,945,49.64689
4807,55,151,949,2413,945,2400,945,49.64689
4808,55,151,949,2413,945,2400,945,49.64689
4809,55,151,949,2413,945,2400,945,49.64689
4810,55,151,949,2413,945,2400,945,49.64689
4811,55,151,949,2413,945,2400,945,49.64689
4812,55,151,949,2413,945,2400,945,49.64689
4813,55,151,949,2413,945,2400,945,49.64689
4814,54,148,949,2413,946,2403,946,49.64689
4815,54,148,949,2413,946,2403,946,49.65124
4816,54,148,949,2413,946,2403,946,49.65124
4817,54,148,949,2413,946,2403,946,49.65124
4818,54,148,949,2413,946,2403,946,49.65124
4819,54,148,949,2413,946,2403,946,49.65124
4820,54,148,949,2413,946,2403,946,49.65124
4821,54,148,949,2413,946,2403,946,49.65124
4822,54,148,949,2413,946,2403,946,49.65124
4823,54,148,949,2413,946,2403,946,49.65124
4824,54,148,949,2413,946,2403,946,49.65124
4825,54,148,949,2413,946,2403,946,49.65124
4826,54,148,949,2413,946,2403,946,49.65124
4827,54,148,949,2413,946,2403,946,49.65124
4828,54,148,949,2413,946,2403,946,49.65124
4829,54,148,949,2413,946,2403,946,49.65124
4830,54,148,949,2413,946,2403,946,49.65124
4831,54,148,949,2413,946,2403,946,49.65124
4832,54,148,949,2413,946,2403,946,49.65124
4833,53,143,949,2413,947,2408,947,49.65124
4834,53,143,949,2413,947,2408,947,49.63815
4835,53,143,949,2413,947,2408,947,49.63815
4836,53,143,949,2413,947,2408,947,49.63815
4837,53,143,949,2413,947,2408,947,49.63815
4838,53,143,949,2413,947,2408,947,49.63815
4839,53,143,949,2413,947,2408,947,49.63815
4840,53,143,949,2413,947,2408,947,49.63815
4841,53,143,949,2413,947,2408,947,49.63815
4842,53,143,949,2413,947,2408,947,49.63815
4843,52,141,949,2413,948,2410,948,49.63815
4844,52,141,949,2413,948,2410,948,49.64962
4845,52,141,949,2413,948,2410,948,49.64962
4846,52,141,949,2413,948,2410,948,49.64962
4847,52,141,949,2413,948,2410,948,49.64962
4848,52,141,950,2415,948,2410,948,49.64962
4849,52,141,950,2415,948,2410,948,49.64962
4850,52,141,950,2415,948,2410,948,49.64962
4851,52,141,950,2415,948,2410,948,49.64962
4852,52,141,950,2415,948,2410,948,49.64962
4853,52,141,950,2415,948,2410,948,49.64962
4854,52,141,950,2415,948,2410,948,49.64962
4855,51,138,950,2415,949,2413,949,49.64962
4856,51,138,950,2415,949,2413,949,49.68605
4857,51,138,950,2415,949,2413,949,49.68605
4858,51,138,950,2415,949,2413,949,49.68605
4859,51,138,950,2415,949,2413,949,49.68605
4860,51,138,950,2415,949,2413,949,49.68605
4861,51,138,950,2415,949,2413,949,49.68605
4862,51,138,950,2415,949,2413,949,49.68605
4863,51,138,950,2415,949,2413,949,49.68605
4864,51,138,950,2415,949,2413,949,49.68605
4865,51,138,950,2415,949,2413,949,49.68605
4866,51,138,950,2415,949,2413,949,49.68605
4867,51,138,950,2415,949,2413,949,49.68605
4868,51,138,950,2415,949,2413,949,49.68605
4869,51,138,950,2415,949,2413,949,49.68605
4870,51,138,950,2415,949,2413,949,49.68605
4871,51,138,950,2415,949,2413,949,49.68605
4872,51,138,950,2415,949,2413,949,49.68605
4873,51,138,950,2415,949,2413,949,49.68605
4874,51,138,950,2415,949,2413,949,49.68605
4875,51,138,950,2415,949,2413,949,49.68605
4876,51,138,950,2415,949,2413,949,49.68605
4877,51,138,950,2415,949,2413,949,49.68605
4878,51,138,950,2415,949,2413,949,49.68605
4879,51,138,950,2415,949,2413,949,49.68605
4880,51,138,950,2415,949,2413,949,49.68605
4881,51,138,950,2415,949,2413,949,49.68605
4882,51,138,950,2415,949,2413,949,49.68605
4883,51,138,950,2415,949,2413,949,49.68605
4884,51,138,950,2415,949,2413,949,49.68605
4885,51,138,950,2415,949,2413,949,49.68605
4886,51,138,950,2415,949,2413,949,49.68605
4887,51,138,950,2415,949,2413,949,49.68605
4888,51,138,950,2415,949,2413,949,49.68605
4889,51,138,950,2415,949,2413,949,49.68605
4890,51,138,950,2415,949,2413,949,49.68605
4891,51,138,950,2415,949,2413,949,49.68605
4892,51,138,950,2415,949,2413,949,49.68605
4893,51,138,950,2415,949,2413,949,49.68605
4894,51,138,950,2415,949,2413,949,49.68605
4895,51,138,950,2415,949,2413,949,49.68605
4896,51,138,950,2415,949,2413,949,49.68605
4897,51,138,950,2415,949,2413,949,49.68605
4898,51,138,950,2415,949,2413,949,49.68605
4899,51,138,950,2415,949,2413,949,49.68605
4900,51,138,950,2415,949,2413,949,49.68605
4901,51,138,950,2415,949,2413,949,49.68605
4902,51,138,950,2415,949,2413,949,49.68605
4903,51,138,950,2415,949,2413,949,49.68605
4904,51,138,950,2415,949,2413,949,49.68605
4905,51,138,950,2415,949,2413,949,49.68605
4906,51,138,950,2415,949,2413,949,49.68605
4907,51,138,950,2415,949,2413,949,49.68605
4908,51,138,950,2415,949,2413,949,49.68605
4909,51,138,950,2415,949,2413,949,49.68605
4910,51,138,950,2415,949,2413,949,49.68605
4911,51,138,950,2415,949,2413,949,49.68605
4912,51,138,950,2415,949,2413,949,49.68605
4913,51,138,950,2415,949,2413,949,49.68605
4914,51,138,950,2415,949,2413,949,49.68605
4915,51,138,950,2415,949,2413,949,49.68605
4916,51,138,950,2415,949,2413,949,49.68605
4917,51,138,950,2415,949,2413,949,49.68605
4918,51,138,950,2415,949,2413,949,49.68605
4919,51,138,950,2415,949,2413,949,49.68605
4920,51,138,950,2415,949,2413,949,49.68605
4921,51,138,950,2415,949,2413,949,49.68605
4922,51,138,950,2415,949,2413,949,49.68605
4923,51,138,950,2415,949,2413,949,49.68605
4924,51,138,950,2415,949,2413,949,49.68605
4925,51,138,950,2415,949,2413,949,49.68605
4926,51,138,950,2415,949,2413,949,49.68605
4927,51,138,950,2415,949,2413,949,49.68605
4928,51,138,950,2415,949,2413,949,49.68605
4929,51,138,950,2415,949,2413,949,49.68605
4930,51,138,950,2415,949,2413,949,49.68605
4931,51,138,950,2415,949,2413,949,49.68605
4932,51,138,950,2415,949,2413,949,49.68605
4933,50,136,950,2415,950,2415,950,49.68605
4934,50,136,950,2415,950,2415,950,49.7152
4935,50,136,950,2415,950,2415,950,49.7152
4936,50,136,950,2415,950,2415,950,49.7152
4937,50,136,950,2415,950,2415,950,49.7152
4938,50,136,950,2415,950,2415,950,49.7152
4939,50,136,950,2415,950,2415,950,49.7152
4940,50,136,950,2415,950,2415,950,49.7152
4941,50,136,950,2415,950,2415,950,49.7152
4942,50,136,950,2415,950,2415,950,49.7152
4943,50,136,950,2415,950,2415,950,49.7152
4944,50,136,950,2415,950,2415,950,49.7152
4945,50,136,950,2415,950,2415,950,49.7152
4946,50,136,950,2415,950,2415,950,49.7152
4947,50,136,950,2415,950,2415,950,49.7152
4948,50,136,950,2415,950,2415,950,49.7152
4949,50,136,951,2419,950,2415,950,49.7152
4950,50,136,952,2421,950,2415,950,49.7152
4951,50,136,952,2421,950,2415,950,49.7152
4952,50,136,952,2421,950,2415,950,49.7152
4953,50,136,952,2421,950,2415,950,49.7152
4954,50,136,952,2421,950,2415,950,49.7152
4955,50,136,952,2421,950,2415,950,49.7152
4956,50,136,952,2421,950,2415,950,49.7152
4957,50,136,952,2421,950,2415,950,49.7152
4958,50,136,953,2425,950,2415,950,49.7152
4959,50,136,953,2425,950,2415,950,49.7152
4960,50,136,953,2425,950,2415,950,49.7152
4961,50,136,953,2425,950,2415,950,49.7152
4962,50,136,953,2425,950,2415,950,49.7152
4963,50,136,953,2425,950,2415,950,49.7152
4964,50,136,953,2425,950,2415,950,49.7152
4965,50,136,953,2425,950,2415,950,49.7152
4966,50,136,953,2425,950,2415,950,49.7152
4967,50,136,953,2425,950,2415,950,49.7152
4968,50,136,953,2425,950,2415,950,49.7152
4969,50,136,953,2425,950,2415,950,49.7152
4970,50,136,953,2425,950,2415,950,49.7152
4971,50,136,953,2425,950,2415,950,49.7152
4972,50,136,953,2425,950,2415,950,49.7152
4973,50,136,953,2425,950,2415,950,49.7152
4974,50,136,953,2425,950,2415,950,49.7152
4975,50,136,953,2425,950,2415,950,49.7152
4976,50,136,953,2425,950,2415,950,49.7152
4977,50,136,953,2425,950,2415,950,49.7152
4978,50,136,953,2425,950,2415,950,49.7152
4979,50,136,953,2425,950,2415,950,49.7152
4980,50,136,953,2425,950,2415,950,49.7152
4981,50,136,953,2425,950,2415,950,49.7152
4982,50,136,953,2425,950,2415,950,49.7152
4983,50,136,953,2425,950,2415,950,49.7152
4984,50,136,953,2425,950,2415,950,49.7152
4985,50,136,953,2425,950,2415,950,49.7152
4986,50,136,953,2425,950,2415,950,49.7152
4987,50,136,953,2425,950,2415,950,49.7152
4988,50,136,953,2425,950,2415,950,49.7152
4989,50,136,953,2425,950,2415,950,49.7152
4990,50,136,953,2425,950,2415,950,49.7152
4991,50,136,953,2425,950,2415,950,49.7152
4992,50,136,953,2425,950,2415,950,49.7152
4993,50,136,953,2425,950,2415,950,49.7152
4994,50,136,953,2425,950,2415,950,49.7152
4995,50,136,953,2425,950,2415,950,49.7152
4996,50,136,953,2425,950,2415,950,49.7152
4997,50,136,953,2425,950,2415,950,49.7152
4998,50,136,953,2425,950,2415,950,49.7152
4999,50,136,953,2425,950,2415,950,49.7152
5000,50,136,953,2425,950,2415,950,49.7152
5001,50,136,953,2425,950,2415,950,49.7152
5002,50,136,953,2425,950,2415,950,49.7152
5003,50,136,953,2425,950,2415,950,49.7152
5004,50,136,953,2425,950,2415,950,49.7152
5005,50,136,953,2425,950,2415,950,49.7152
5006,50,136,953,2425,950,2415,950,49.7152
5007,50,136,953,2425,950,2415,950,49.7152
5008,49,132,953,2425,951,2419,951,49.7152
5009,49,132,953,2425,951,2419,951,49.71571
5010,49,132,953,2425,951,2419,951,49.71571
5011,49,132,953,2425,951,2419,951,49.71571
5012,49,132,953,2425,951,2419,951,49.71571
5013,49,132,953,2425,951,2419,951,49.71571
5014,49,132,953,2425,951,2419,951,49.71571
5015,49,132,953,2425,951,2419,951,49.71571
5016,49,132,953,2425,951,2419,951,49.71571
5017,49,132,953,2425,951,2419,951,49.71571
5018,49,132,953,2425,951,2419,951,49.71571
5019,49,132,953,2425,951,2419,951,49.71571
5020,49,132,953,2425,951,2419,951,49.71571
5021,49,132,953,2425,951,2419,951,49.71571
5022,49,132,953,2425,951,2419,951,49.71571
5023,49,132,953,2425,951,2419,951,49.71571
5024,49,132,953,2425,951,2419,951,49.71571
5025,49,132,954,2426,951,2419,951,49.71571
5026,49,132,954,2426,951,2419,951,49.71571
5027,49,132,954,2426,951,2419,951,49.71571
5028,49,132,954,2426,951,2419,951,49.71571
5029,49,132,954,2426,951,2419,951,49.71571
5030,49,132,954,2426,951,2419,951,49.71571
5031,49,132,954,2426,951,2419,951,49.71571
5032,49,132,954,2426,951,2419,951,49.71571
5033,49,132,954,2426,951,2419,951,49.71571
5034,49,132,954,2426,951,2419,951,49.71571
5035,49,132,954,2426,951,2419,951,49.71571
5036,48,130,954,2426,952,2421,952,49.71571
5037,48,130,954,2426,952,2421,952,49.73691
5038,48,130,954,2426,952,2421,952,49.73691
5039,48,130,954,2426,952,2421,952,49.73691
5040,47,126,954,2426,953,2425,953,49.73691
5041,47,126,954,2426,953,2425,953,49.75354
5042,47,126,954,2426,953,2425,953,49.75354
5043,47,126,954,2426,953,2425,953,49.75354
5044,47,126,954,2426,953,2425,953,49.75354
5045,47,126,954,2426,953,2425,953,49.75354
5046,47,126,954,2426,953,2425,953,49.75354
5047,47,126,954,2426,953,2425,953,49.75354
5048,47,126,954,2426,953,2425,953,49.75354
5049,47,126,954,2426,953,2425,953,49.75354
5050,47,126,954,2426,953,2425,953,49.75354
5051,47,126,954,2426,953,2425,953,49.75354
5052,47,126,954,2426,953,2425,953,49.75354
5053,47,126,954,2426,953,2425,953,49.75354
5054,47,126,954,2426,953,2425,953,49.75354
5055,47,126,954,2426,953,2425,953,49.75354
5056,47,126,954,2426,953,2425,953,49.75354
5057,47,126,954,2426,953,2425,953,49.75354
5058,47,126,954,2426,953,2425,953,49.75354
5059,47,126,954,2426,953,2425,953,49.75354
5060,47,126,954,2426,953,2425,953,49.75354
5061,47,126,954,2426,953,2425,953,49.75354
5062,47,126,954,2426,953,2425,953,49.75354
5063,47,126,954,2426,953,2425,953,49.75354
5064,47,126,954,2426,953,2425,953,49.75354
5065,47,126,954,2426,953,2425,953,49.75354
5066,47,126,954,2426,953,2425,953,49.75354
5067,47,126,954,2426,953,2425,953,49.75354
5068,47,126,954,2426,953,2425,953,49.75354
5069,47,126,954,2426,953,2425,953,49.75354
5070,47,126,954,2426,953,2425,953,49.75354
5071,47,126,954,2426,953,2425,953,49.75354
5072,47,126,954,2426,953,2425,953,49.75354
5073,47,126,954,2426,953,2425,953,49.75354
5074,47,126,954,2426,953,2425,953,49.75354
5075,47,126,954,2426,953,2425,953,49.75354
5076,47,126,954,2426,953,2425,953,49.75354
5077,47,126,954,2426,953,2425,953,49.75354
5078,47,126,954,2426,953,2425,953,49.75354
5079,47,126,954,2426,953,2425,953,49.75354
5080,47,126,954,2426,953,2425,953,49.75354
5081,47,126,954,2426,953,2425,953,49.75354
5082,47,126,954,2426,953,2425,953,49.75354
5083,47,126,954,2426,953,2425,953,49.75354
5084,47,126,954,2426,953,2425,953,49.75354
5085,47,126,954,2426,953,2425,953,49.75354
5086,47,126,954,2426,953,2425,953,49.75354
5087,47,126,954,2426,953,2425,953,49.75354
5088,47,126,954,2426,953,2425,953,49.75354
5089,47,126,954,2426,953,2425,953,49.75354
5090,47,126,954,2426,953,2425,953,49.75354
5091,47,126,954,2426,953,2425,953,49.75354
5092,47,126,954,2426,953,2425,953,49.75354
5093,47,126,954,2426,953,2425,953,49.75354
5094,47,126,954,2426,953,2425,953,49.75354
5095,47,126,954,2426,953,2425,953,49.75354
5096,47,126,954,2426,953,2425,953,49.75354
5097,47,126,955,2428,953,2425,953,49.75354
5098,47,126,955,2428,953,2425,953,49.75354
5099,47,126,955,2428,953,2425,953,49.75354
5100,47,126,955,2428,953,2425,953,49.75354
5101,47,126,955,2428,953,2425,953,49.75354
5102,47,126,956,2432,953,2425,953,49.75354
5103,47,126,956,2432,953,2425,953,49.75354
5104,47,126,956,2432,953,2425,953,49.75354
5105,47,126,956,2432,953,2425,953,49.75354
5106,47,126,956,2432,953,2425,953,49.75354
5107,47,126,956,2432,953,2425,953,49.75354
5108,47,126,956,2432,953,2425,953,49.75354
5109,47,126,956,2432,953,2425,953,49.75354
5110,47,126,956,2432,953,2425,953,49.75354
5111,47,126,956,2432,953,2425,953,49.75354
5112,47,126,956,2432,953,2425,953,49.75354
5113,47,126,956,2432,953,2425,953,49.75354
5114,47,126,957,2434,953,2425,953,49.75354
5115,47,126,957,2434,953,2425,953,49.75354
5116,47,126,957,2434,953,2425,953,49.75354
5117,47,126,957,2434,953,2425,953,49.75354
5118,47,126,957,2434,953,2425,953,49.75354
5119,47,126,957,2434,953,2425,953,49.75354
5120,47,126,957,2434,953,2425,953,49.75354
5121,47,126,957,2434,953,2425,953,49.75354
5122,47,126,957,2434,953,2425,953,49.75354
5123,47,126,957,2434,953,2425,953,49.75354
5124,46,125,957,2434,954,2426,954,49.75354
5125,46,125,957,2434,954,2426,954,49.80407
5126,46,125,957,2434,954,2426,954,49.80407
5127,46,125,957,2434,954,2426,954,49.80407
5128,46,125,957,2434,954,2426,954,49.80407
5129,46,125,957,2434,954,2426,954,49.80407
5130,46,125,957,2434,954,2426,954,49.80407
5131,46,125,957,2434,954,2426,954,49.80407
5132,46,125,957,2434,954,2426,954,49.80407
5133,46,125,957,2434,954,2426,954,49.80407
5134,46,125,957,2434,954,2426,954,49.80407
5135,46,125,957,2434,954,2426,954,49.80407
5136,46,125,957,2434,954,2426,954,49.80407
5137,46,125,957,2434,954,2426,954,49.80407
5138,46,125,957,2434,954,2426,954,49.80407
5139,46,125,957,2434,954,2426,954,49.80407
5140,46,125,957,2434,954,2426,954,49.80407
5141,46,125,957,2434,954,2426,954,49.80407
5142,46,125,957,2434,954,2426,954,49.80407
5143,46,125,957,2434,954,2426,954,49.80407
5144,46,125,957,2434,954,2426,954,49.80407
5145,46,125,957,2434,954,2426,954,49.80407
5146,46,125,957,2434,954,2426,954,49.80407
5147,46,125,957,2434,954,2426,954,49.80407
5148,46,125,957,2434,954,2426,954,49.80407
5149,46,125,957,2434,954,2426,954,49.80407
5150,45,121,957,2434,955,2430,955,49.80407
5151,45,121,957,2434,955,2430,955,49.79134
5152,45,121,957,2434,955,2430,955,49.79134
5153,45,121,957,2434,955,2430,955,49.79134
5154,45,121,957,2434,955,2430,955,49.79134
5155,45,121,957,2434,955,2430,955,49.79134
5156,45,121,957,2434,955,2430,955,49.79134
5157,45,121,957,2434,955,2430,955,49.79134
5158,45,121,957,2434,955,2430,955,49.79134
5159,45,121,957,2434,955,2430,955,49.79134
5160,45,121,957,2434,955,2430,955,49.79134
5161,45,121,957,2434,955,2430,955,49.79134
5162,45,121,957,2434,955,2430,955,49.79134
5163,45,121,957,2434,955,2430,955,49.79134
5164,45,121,957,2434,955,2430,955,49.79134
5165,45,121,957,2434,955,2430,955,49.79134
5166,45,121,957,2434,955,2430,955,49.79134
5167,45,121,957,2434,955,2430,955,49.79134
5168,45,121,957,2434,955,2430,955,49.79134
5169,45,121,957,2434,955,2430,955,49.79134
5170,45,121,957,2434,955,2430,955,49.79134
5171,45,121,957,2434,955,2430,955,49.79134
5172,45,121,957,2434,955,2430,955,49.79134
5173,45,121,957,2434,955,2430,955,49.79134
5174,45,121,957,2434,955,2430,955,49.79134
5175,45,121,957,2434,955,2430,955,49.79134
5176,45,121,957,2434,955,2430,955,49.79134
5177,45,121,957,2434,955,2430,955,49.79134
5178,45,121,957,2434,955,2430,955,49.79134
5179,45,121,957,2434,955,2430,955,49.79134
5180,45,121,957,2434,955,2430,955,49.79134
5181,45,121,957,2434,955,2430,955,49.79134
5182,45,121,957,2434,955,2430,955,49.79134
5183,45,121,957,2434,955,2430,955,49.79134
5184,45,121,957,2434,955,2430,955,49.79134
5185,45,121,957,2434,955,2430,955,49.79134
5186,44,119,957,2434,956,2432,956,49.79134
5187,44,119,957,2434,956,2432,956,49.80764
5188,44,119,957,2434,956,2432,956,49.80764
5189,44,119,958,2439,956,2432,956,49.80764
5190,44,119,958,2439,956,2432,956,49.80764
5191,44,119,958,2439,956,2432,956,49.80764
5192,44,119,958,2439,956,2432,956,49.80764
5193,44,119,958,2439,956,2432,956,49.80764
5194,44,119,958,2439,956,2432,956,49.80764
5195,44,119,958,2439,956,2432,956,49.80764
5196,44,119,958,2439,956,2432,956,49.80764
